Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,initial time,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Distribution,Objective,Communication,Min SIC,Max SIC
1,96372106,4,10637296,0,60,0.0009090900421142578,0.0012488365173339844,25,25,0,25,25,25,0,25,1.0,uniform,Min Best Case,False,25,25
2,96372106,4,10637297,0,60,0.0006196498870849609,0.0009636878967285156,16,16,0,16,16,16,0,16,1.0,uniform,Min Best Case,False,16,16
3,96372106,4,10637298,0,60,0.0009403228759765625,0.0011899471282958984,28,28,0,28,28,28,0,28,1.0,uniform,Min Best Case,False,28,28
4,96372106,4,10637299,0,60,0.0008044242858886719,0.0011632442474365234,23,23,0,23,23,23,0,23,1.0,uniform,Min Best Case,False,23,23
5,96372106,4,10637300,0,60,0.0010044574737548828,0.00125885009765625,30,30,0,30,30,30,0,30,1.0,uniform,Min Best Case,False,30,30
6,96372106,4,10637301,0,60,0.002237558364868164,0.002031564712524414,26,26,0,26,26,26,0,26,1.0,uniform,Min Best Case,False,26,26
7,96372106,4,10637302,0,60,0.0016329288482666016,0.0014505386352539062,32,32,0,32,32,32,0,32,1.0,uniform,Min Best Case,False,32,32
8,96372106,4,10637303,0,60,0.001756906509399414,0.001146554946899414,19,19,0,19,19,19,0,19,1.0,uniform,Min Best Case,False,19,19
9,96372106,4,10637304,0,60,0.0012814998626708984,0.001127004623413086,19,19,0,19,19,19,0,19,1.0,uniform,Min Best Case,False,19,19
10,96372106,4,10637305,0,60,0.0017333030700683594,0.0012729167938232422,23,23,0,23,23,23,0,23,1.0,uniform,Min Best Case,False,23,23
11,96372106,4,10637306,0,60,0.0018622875213623047,0.0011737346649169922,18,18,0,18,18,18,0,18,1.0,uniform,Min Best Case,False,18,18
12,96372106,4,10637307,0,60,0.0009925365447998047,0.0014727115631103516,28,28,0,28,28,28,0,28,1.0,uniform,Min Best Case,False,28,28
13,96372106,4,10637308,0,60,0.0022864341735839844,0.0012364387512207031,26,26,0,26,26,26,0,26,1.0,uniform,Min Best Case,False,26,26
14,96372106,4,10637309,0,60,0.0008916854858398438,0.0012514591217041016,25,25,0,25,25,25,0,25,1.0,uniform,Min Best Case,False,25,25
15,96372106,4,10637310,0,60,0.00438690185546875,0.001434326171875,33,33,0,33,33,33,0,33,1.0,uniform,Min Best Case,False,33,33
16,96372106,4,10637311,0,60,0.0013320446014404297,0.0009908676147460938,20,20,0,20,20,20,0,20,1.0,uniform,Min Best Case,False,20,20
17,96372106,4,10637312,0,60,0.0008027553558349609,0.0010020732879638672,21,21,0,21,21,21,0,21,1.0,uniform,Min Best Case,False,21,21
18,96372106,4,10637313,0,60,0.006276130676269531,0.001300811767578125,30,30,0,30,30,30,0,30,1.0,uniform,Min Best Case,False,30,30
19,96372106,4,10637314,0,60,0.013662576675415039,0.0011749267578125,27,27,0,27,27,27,0,27,1.0,uniform,Min Best Case,False,26,26
20,96372106,4,10637315,0,60,0.0015099048614501953,0.0015671253204345703,26,26,0,26,26,26,0,26,1.0,uniform,Min Best Case,False,26,26
21,96372106,4,10637316,0,60,0.004621982574462891,0.0012180805206298828,28,28,0,28,28,28,0,28,1.0,uniform,Min Best Case,False,28,28
22,96372106,4,10637317,0,60,0.0012080669403076172,0.002008676528930664,20,20,0,20,20,20,0,20,1.0,uniform,Min Best Case,False,20,20
23,96372106,4,10637318,0,60,0.0009856224060058594,0.001079559326171875,20,20,0,20,20,20,0,20,1.0,uniform,Min Best Case,False,20,20
24,96372106,4,10637319,0,60,0.0027618408203125,0.00131988525390625,26,26,0,26,26,26,0,26,1.0,uniform,Min Best Case,False,26,26
25,96372106,4,10637320,0,60,0.0006313323974609375,0.0008242130279541016,15,15,0,15,15,15,0,15,1.0,uniform,Min Best Case,False,15,15
26,96372106,4,10637321,0,60,0.0019316673278808594,0.0008134841918945312,17,17,0,17,17,17,0,17,1.0,uniform,Min Best Case,False,17,17
27,96372106,4,10637322,0,60,0.0014290809631347656,0.0008666515350341797,17,17,0,17,17,17,0,17,1.0,uniform,Min Best Case,False,17,17
28,96372106,4,10637323,0,60,0.0010118484497070312,0.0015995502471923828,27,27,0,27,27,27,0,27,1.0,uniform,Min Best Case,False,27,27
29,96372106,4,10637324,0,60,0.0007231235504150391,0.0010521411895751953,18,18,0,18,18,18,0,18,1.0,uniform,Min Best Case,False,18,18
