Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,initial time,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Distribution,Objective,Communication,Min SIC,Max SIC
1,96372106,4,10637296,1,60,0.002468585968017578,0.001020669937133789,27,40,13,27,27,40,13,27,0.0,min,Min Best Case,True,27,43
2,96372106,4,10637297,1,60,0.0006263256072998047,0.0006856918334960938,18,21,3,18,18,21,3,18,0.0,min,Min Best Case,True,18,21
3,96372106,4,10637298,1,60,0.0032405853271484375,0.0010025501251220703,31,37,6,31,31,37,6,31,0.0,min,Min Best Case,True,30,38
4,96372106,4,10637299,1,60,0.005250215530395508,0.00096893310546875,25,37,12,25,25,37,12,25,0.0,min,Min Best Case,True,24,39
5,96372106,4,10637300,1,60,0.01336050033569336,0.0011105537414550781,32,43,11,32,32,43,11,32,0.0,min,Min Best Case,True,31,41
6,96372106,4,10637301,1,60,0.021767139434814453,0.0012569427490234375,28,42,14,28,28,42,14,28,0.0,min,Min Best Case,True,27,43
7,96372106,4,10637302,1,60,0.011982917785644531,0.001043558120727539,33,50,17,33,33,50,17,33,0.0,min,Min Best Case,True,32,54
8,96372106,4,10637303,1,60,0.0007131099700927734,0.0006892681121826172,21,30,9,21,21,30,9,21,0.0,min,Min Best Case,True,21,30
9,96372106,4,10637304,1,60,0.003234386444091797,0.0008578300476074219,21,30,9,21,21,30,9,21,0.0,min,Min Best Case,True,20,32
10,96372106,4,10637305,1,60,0.09425568580627441,0.0009124279022216797,28,37,9,28,28,37,9,28,0.0,min,Min Best Case,True,25,35
11,96372106,4,10637306,1,60,0.000736236572265625,0.0008726119995117188,18,31,13,18,18,31,13,18,0.0,min,Min Best Case,True,18,31
12,96372106,4,10637307,1,60,0.016093015670776367,0.0010352134704589844,32,46,14,32,32,46,14,32,0.0,min,Min Best Case,True,31,50
13,96372106,4,10637308,1,60,0.007731437683105469,0.00099945068359375,30,41,11,30,30,41,11,30,0.0,min,Min Best Case,True,28,41
14,96372106,4,10637309,1,60,0.008962154388427734,0.001131296157836914,26,39,13,26,26,39,13,26,0.0,min,Min Best Case,True,25,43
15,96372106,4,10637310,1,60,1.0128288269042969,0.0013217926025390625,37,52,15,37,37,52,15,37,0.0,min,Min Best Case,True,35,56
16,96372106,4,10637311,1,60,0.0007779598236083984,0.0008454322814941406,24,32,8,24,24,32,8,24,0.0,min,Min Best Case,True,24,32
17,96372106,4,10637312,1,60,0.0007839202880859375,0.0007822513580322266,24,31,7,24,24,31,7,24,0.0,min,Min Best Case,True,24,31
18,96372106,4,10637313,1,60,0.020166873931884766,0.0011653900146484375,32,43,11,32,32,43,11,32,0.0,min,Min Best Case,True,31,47
19,96372106,4,10637314,1,60,0.14013385772705078,0.0009028911590576172,30,44,14,30,30,44,14,30,0.0,min,Min Best Case,True,27,46
20,96372106,4,10637315,1,60,0.0014941692352294922,0.0011148452758789062,27,37,10,27,27,37,10,27,0.0,min,Min Best Case,True,27,40
21,96372106,4,10637316,1,60,0.00823974609375,0.0010979175567626953,32,49,17,32,32,49,17,32,0.0,min,Min Best Case,True,30,52
22,96372106,4,10637317,1,60,0.0017404556274414062,0.0009529590606689453,24,33,9,24,24,33,9,24,0.0,min,Min Best Case,True,23,33
23,96372106,4,10637318,1,60,0.0012972354888916016,0.0008685588836669922,21,28,7,21,21,28,7,21,0.0,min,Min Best Case,True,20,29
24,96372106,4,10637319,1,60,0.0030167102813720703,0.0010063648223876953,29,39,10,29,29,39,10,29,0.0,min,Min Best Case,True,29,43
25,96372106,4,10637320,1,60,0.0006544589996337891,0.0006389617919921875,17,23,6,17,17,23,6,17,0.0,min,Min Best Case,True,17,23
26,96372106,4,10637321,1,60,0.0006685256958007812,0.0006556510925292969,21,26,5,21,21,26,5,21,0.0,min,Min Best Case,True,21,26
27,96372106,4,10637322,1,60,0.0010371208190917969,0.0006561279296875,18,24,6,18,18,24,6,18,0.0,min,Min Best Case,True,17,23
28,96372106,4,10637323,1,60,0.0024728775024414062,0.0014896392822265625,29,38,9,29,29,38,9,29,0.0,min,Min Best Case,True,29,39
29,96372106,4,10637324,1,60,0.0007467269897460938,0.0008103847503662109,19,26,7,19,19,26,7,19,0.0,min,Min Best Case,True,19,26
30,96372106,4,10637325,1,60,0.009378433227539062,0.0009493827819824219,20,31,11,20,20,31,11,20,0.0,min,Min Best Case,True,19,32
31,96372106,4,10637326,1,60,0.012314796447753906,0.0012423992156982422,31,42,11,31,31,42,11,31,0.0,min,Min Best Case,True,29,41
32,96372106,4,10637327,1,60,0.00469517707824707,0.0008726119995117188,24,35,11,24,24,35,11,24,0.0,min,Min Best Case,True,22,37
33,96372106,4,10637328,1,60,0.0030221939086914062,0.0009095668792724609,30,41,11,30,30,41,11,30,0.0,min,Min Best Case,True,29,43
34,96372106,4,10637329,1,60,0.002073049545288086,0.0010030269622802734,23,31,8,23,23,31,8,23,0.0,min,Min Best Case,True,22,34
35,96372106,4,10637330,1,60,0.0006663799285888672,0.0008831024169921875,18,23,5,18,18,23,5,18,0.0,min,Min Best Case,True,18,23
