Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,initial time,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Distribution,Objective,Communication
1,96372106,4,10637296,4,60,0.010829687118530273,0.019367694854736328,45,83,38,83,76,76,0,76,1.0,max,Min Best Case,True
2,96372106,4,10637297,4,60,0.00168609619140625,0.004451274871826172,34,51,17,51,51,51,0,51,1.0,max,Min Best Case,True
3,96372106,4,10637298,4,60,0.051763057708740234,0.03717494010925293,49,102,53,102,94,94,0,94,1.0,max,Min Best Case,True
4,96372106,4,10637299,4,60,0.13214468955993652,0.14971423149108887,41,86,45,86,89,89,0,89,1.0,max,Min Best Case,True
5,96372106,4,10637300,4,60,8.279219150543213,0.605440616607666,58,105,47,105,98,98,0,98,1.0,max,Min Best Case,True
6,96372106,4,10637301,4,60,0.01604008674621582,0.029688358306884766,48,86,38,86,85,85,0,85,1.0,max,Min Best Case,True
7,96372106,4,10637302,4,60,0.3660421371459961,0.15075302124023438,55,111,56,111,107,107,0,107,1.0,max,Min Best Case,True
8,96372106,4,10637303,4,60,0.0010039806365966797,0.008224248886108398,38,72,34,72,72,72,0,72,1.0,max,Min Best Case,True
9,96372106,4,10637304,4,60,0.002894878387451172,0.008820772171020508,34,70,36,70,65,65,0,65,1.0,max,Min Best Case,True
10,96372106,4,10637305,4,60,0.47775816917419434,0.5308008193969727,47,83,36,83,80,80,0,80,1.0,max,Min Best Case,True
11,96372106,4,10637306,4,60,0.0028128623962402344,0.010579347610473633,27,66,39,66,60,60,0,60,1.0,max,Min Best Case,True
12,96372106,4,10637307,4,60,0.05688190460205078,0.03952145576477051,55,100,45,100,100,100,0,100,1.0,max,Min Best Case,True
13,96372106,4,10637308,4,60,0.008025884628295898,0.055336952209472656,48,96,48,96,99,99,0,99,1.0,max,Min Best Case,True
14,96372106,4,10637309,4,60,0.5135433673858643,0.5580732822418213,41,86,45,86,82,82,0,82,1.0,max,Min Best Case,True
15,96372106,4,10637310,4,60,60.135011434555054,1.440248966217041,63,126,63,126,114,114,0,114,1.0,max,Min Best Case,True
16,96372106,4,10637311,4,60,0.0223236083984375,0.02679896354675293,39,84,45,84,75,75,0,75,1.0,max,Min Best Case,True
17,96372106,4,10637312,4,60,0.0015256404876708984,0.006425619125366211,40,69,29,69,73,73,0,73,1.0,max,Min Best Case,True
18,96372106,4,10637313,4,60,1.2279915809631348,4.062531232833862,53,100,47,100,104,104,0,104,1.0,max,Min Best Case,True
19,96372106,4,10637314,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,max,Min Best Case,True
20,96372106,4,10637315,4,60,0.01391148567199707,0.019933462142944336,45,87,42,87,85,85,0,85,1.0,max,Min Best Case,True
21,96372106,4,10637316,4,60,0.8888745307922363,0.33805179595947266,47,97,50,97,90,90,0,90,1.0,max,Min Best Case,True
22,96372106,4,10637317,4,60,0.010962247848510742,0.019674062728881836,32,66,34,66,72,72,0,72,1.0,max,Min Best Case,True
23,96372106,4,10637318,4,60,0.024691343307495117,0.07114005088806152,41,71,30,71,71,71,0,71,1.0,max,Min Best Case,True
24,96372106,4,10637319,4,60,0.3676643371582031,0.1906294822692871,45,90,45,90,87,87,0,87,1.0,max,Min Best Case,True
25,96372106,4,10637320,4,60,0.004826545715332031,0.009668827056884766,32,60,28,60,65,65,0,65,1.0,max,Min Best Case,True
26,96372106,4,10637321,4,60,0.0008533000946044922,0.005042552947998047,31,65,34,65,65,65,0,65,1.0,max,Min Best Case,True
27,96372106,4,10637322,4,60,0.001976490020751953,0.03321480751037598,33,74,41,74,74,74,0,74,1.0,max,Min Best Case,True
28,96372106,4,10637323,4,60,0.1177830696105957,0.20940923690795898,51,84,33,84,84,84,0,84,1.0,max,Min Best Case,True
29,96372106,4,10637324,4,60,0.0010178089141845703,0.008578777313232422,35,67,32,67,67,67,0,67,1.0,max,Min Best Case,True
30,96372106,4,10637325,4,60,0.1223914623260498,0.03235960006713867,34,63,29,63,59,59,0,59,1.0,max,Min Best Case,True
31,96372106,4,10637326,4,60,0.39236927032470703,0.3299858570098877,54,92,38,92,92,92,0,92,1.0,max,Min Best Case,True
32,96372106,4,10637327,4,60,0.04236102104187012,0.016007184982299805,40,80,40,80,76,76,0,76,1.0,max,Min Best Case,True
33,96372106,4,10637328,4,60,0.014377832412719727,0.024320363998413086,50,105,55,105,94,94,0,94,1.0,max,Min Best Case,True
34,96372106,4,10637329,4,60,0.0010099411010742188,0.00912928581237793,41,70,29,70,70,70,0,70,1.0,max,Min Best Case,True
35,96372106,4,10637330,4,60,0.0018987655639648438,0.005392551422119141,29,59,30,59,58,58,0,58,1.0,max,Min Best Case,True
36,96372106,4,10637331,4,60,0.0018563270568847656,0.007437944412231445,31,58,27,58,58,58,0,58,1.0,max,Min Best Case,True
37,96372106,4,10637332,4,60,0.015464305877685547,0.02167224884033203,29,58,29,58,58,58,0,58,1.0,max,Min Best Case,True
38,96372106,4,10637333,4,60,0.0028710365295410156,0.007521629333496094,41,66,25,66,64,64,0,64,1.0,max,Min Best Case,True
39,96372106,4,10637334,4,60,0.0008842945098876953,0.006897449493408203,33,71,38,71,71,71,0,71,1.0,max,Min Best Case,True
40,96372106,4,10637335,4,60,0.00042319297790527344,0.002644777297973633,19,33,14,33,33,33,0,33,1.0,max,Min Best Case,True
41,96372106,4,10637336,4,60,26.938923835754395,0.2909362316131592,60,110,50,110,112,112,0,112,1.0,max,Min Best Case,True
42,96372106,4,10637337,4,60,0.053092241287231445,0.04764103889465332,35,64,29,64,63,63,0,63,1.0,max,Min Best Case,True
43,96372106,4,10637338,4,60,0.011307239532470703,0.01681065559387207,44,94,50,94,91,91,0,91,1.0,max,Min Best Case,True
44,96372106,4,10637339,4,60,0.1751232147216797,0.27130556106567383,39,65,26,65,61,61,0,61,1.0,max,Min Best Case,True
45,96372106,4,10637340,4,60,0.005009651184082031,0.012890100479125977,44,82,38,82,82,82,0,82,1.0,max,Min Best Case,True
46,96372106,4,10637341,4,60,0.0007376670837402344,0.0052416324615478516,34,65,31,65,65,65,0,65,1.0,max,Min Best Case,True
47,96372106,4,10637342,4,60,0.40302133560180664,0.06000566482543945,35,62,27,62,62,62,0,62,1.0,max,Min Best Case,True
48,96372106,4,10637343,4,60,0.0018947124481201172,0.006668567657470703,33,60,27,60,58,58,0,58,1.0,max,Min Best Case,True
49,96372106,4,10637344,4,60,0.020748138427734375,0.06231522560119629,37,80,43,80,68,68,0,68,1.0,max,Min Best Case,True
50,96372106,4,10637345,4,60,0.0639030933380127,0.030066251754760742,54,100,46,100,103,103,0,103,1.0,max,Min Best Case,True
