Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,initial time,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Distribution,Objective,Communication,Min SIC,Max SIC
1,96372106,4,10637296,4,60,0.008666753768920898,0.00402522087097168,45,81,36,45,45,47,2,45,0.5,min,Min Worst Case,False,43,84
2,96372106,4,10637297,4,60,0.0010786056518554688,0.001995086669921875,34,51,17,34,34,37,3,34,0.5,min,Min Worst Case,False,33,53
3,96372106,4,10637298,4,60,0.027069091796875,0.006981849670410156,50,94,44,50,50,52,2,50,0.5,min,Min Worst Case,False,45,99
4,96372106,4,10637299,4,60,0.14528274536132812,0.005983591079711914,42,85,43,42,42,51,9,42,0.5,min,Min Worst Case,False,37,88
5,96372106,4,10637300,4,60,0.39054369926452637,0.008975505828857422,68,98,30,68,68,71,3,68,0.5,min,Min Worst Case,False,49,107
6,96372106,4,10637301,4,60,0.014970541000366211,0.0059833526611328125,50,85,35,50,50,50,0,50,0.5,min,Min Worst Case,False,46,82
7,96372106,4,10637302,4,60,0.13037967681884766,0.010970592498779297,57,106,49,57,57,57,0,57,0.5,min,Min Worst Case,False,49,116
8,96372106,4,10637303,4,60,0.0009951591491699219,0.00498509407043457,38,72,34,38,38,52,14,38,0.5,min,Min Worst Case,False,38,72
9,96372106,4,10637304,4,60,0.001806497573852539,0.004987239837646484,34,65,31,34,34,40,6,34,0.5,min,Min Worst Case,False,33,68
10,96372106,4,10637305,4,60,0.5356144905090332,0.00897526741027832,47,80,33,47,47,53,6,47,0.5,min,Min Worst Case,False,41,86
11,96372106,4,10637306,4,60,0.0026934146881103516,0.003989458084106445,28,61,33,28,28,43,15,28,0.5,min,Min Worst Case,False,26,61
12,96372106,4,10637307,4,60,0.02553558349609375,0.004994392395019531,56,97,41,56,56,63,7,56,0.5,min,Min Worst Case,False,52,101
13,96372106,4,10637308,4,60,0.031687259674072266,0.006981372833251953,53,96,43,53,53,66,13,53,0.5,min,Min Worst Case,False,45,91
14,96372106,4,10637309,4,60,0.5424535274505615,0.005982637405395508,44,86,42,44,44,47,3,44,0.5,min,Min Worst Case,False,33,86
15,96372106,4,10637310,4,60,1.396549940109253,0.006980180740356445,68,111,43,68,68,72,4,68,0.5,min,Min Worst Case,False,57,113
16,96372106,4,10637311,4,60,0.018290042877197266,0.003989458084106445,40,75,35,40,40,55,15,40,0.5,min,Min Worst Case,False,36,85
17,96372106,4,10637312,4,60,0.001592874526977539,0.004987001419067383,40,69,29,40,40,46,6,40,0.5,min,Min Worst Case,False,40,73
18,96372106,4,10637313,4,60,3.6839258670806885,0.007979393005371094,60,104,44,60,60,68,8,60,0.5,min,Min Worst Case,False,48,101
