Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,initial time,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Distribution,Objective,Communication,Min SIC,Max SIC
1,96372106,4,10637296,2,60,0.005984067916870117,0.05884242057800293,36,45,9,36,36,36,0,36,1.0,min,Min Worst Case,True,36,45
2,96372106,4,10637297,2,60,0.0029659271240234375,0.009973764419555664,21,29,8,21,21,21,0,21,1.0,min,Min Worst Case,True,21,29
3,96372106,4,10637298,2,60,0.040866851806640625,0.10471963882446289,38,55,17,38,37,37,0,37,1.0,min,Min Worst Case,True,36,54
4,96372106,4,10637299,2,60,0.004026651382446289,0.02692723274230957,32,45,13,32,32,32,0,32,1.0,min,Min Worst Case,True,32,45
5,96372106,4,10637300,2,60,0.07579588890075684,0.2513277530670166,43,57,14,43,41,41,0,41,1.0,min,Min Worst Case,True,42,55
6,96372106,4,10637301,2,60,0.10767555236816406,0.19248700141906738,38,50,12,38,36,36,0,36,1.0,min,Min Worst Case,True,37,48
7,96372106,4,10637302,2,60,0.10571646690368652,0.1825108528137207,45,58,13,45,45,45,0,45,1.0,min,Min Worst Case,True,43,56
8,96372106,4,10637303,2,60,0.0019948482513427734,0.01396322250366211,27,35,8,27,27,27,0,27,1.0,min,Min Worst Case,True,27,35
9,96372106,4,10637304,2,60,0.01296544075012207,0.024933576583862305,31,39,8,31,31,31,0,31,1.0,min,Min Worst Case,True,33,38
10,96372106,4,10637305,2,60,0.26628804206848145,0.3590397834777832,40,47,7,40,40,40,0,40,1.0,min,Min Worst Case,True,34,44
11,96372106,4,10637306,2,60,0.008975982666015625,0.02792644500732422,24,32,8,24,24,24,0,24,1.0,min,Min Worst Case,True,24,32
12,96372106,4,10637307,2,60,0.1785597801208496,0.3789863586425781,44,60,16,44,43,43,0,43,1.0,min,Min Worst Case,True,41,58
13,96372106,4,10637308,2,60,0.09275174140930176,0.13763189315795898,36,49,13,36,36,36,0,36,1.0,min,Min Worst Case,True,32,45
14,96372106,4,10637309,2,60,0.1874988079071045,0.24335479736328125,40,49,9,40,36,36,0,36,1.0,min,Min Worst Case,True,33,45
15,96372106,4,10637310,2,60,0.9973065853118896,0.988356351852417,51,66,15,51,52,52,0,52,1.0,min,Min Worst Case,True,49,63
16,96372106,4,10637311,2,60,0.005984306335449219,0.012964725494384766,29,41,12,29,29,29,0,29,1.0,min,Min Worst Case,True,29,41
