Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,initial time,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Distribution,Objective,Communication,Min SIC,Max SIC
1,96372106,4,10637296,0,60,0.0013053417205810547,0.0013031959533691406,25,25,0,25,25,25,0,25,0.5,max,Min Worst Case,False,25,25
2,96372106,4,10637297,0,60,0.0006260871887207031,0.0009691715240478516,16,16,0,16,16,16,0,16,0.5,max,Min Worst Case,False,16,16
3,96372106,4,10637298,0,60,0.0010840892791748047,0.001190185546875,28,28,0,28,28,28,0,28,0.5,max,Min Worst Case,False,28,28
4,96372106,4,10637299,0,60,0.0009312629699707031,0.0011730194091796875,23,23,0,23,23,23,0,23,0.5,max,Min Worst Case,False,23,23
5,96372106,4,10637300,0,60,0.0010135173797607422,0.0012803077697753906,30,30,0,30,30,30,0,30,0.5,max,Min Worst Case,False,30,30
6,96372106,4,10637301,0,60,0.0023956298828125,0.0014705657958984375,26,26,0,26,26,26,0,26,0.5,max,Min Worst Case,False,26,26
7,96372106,4,10637302,0,60,0.0018837451934814453,0.0013158321380615234,32,32,0,32,32,32,0,32,0.5,max,Min Worst Case,False,32,32
8,96372106,4,10637303,0,60,0.0018205642700195312,0.0009903907775878906,19,19,0,19,19,19,0,19,0.5,max,Min Worst Case,False,19,19
9,96372106,4,10637304,0,60,0.0016312599182128906,0.0011603832244873047,19,19,0,19,19,19,0,19,0.5,max,Min Worst Case,False,19,19
10,96372106,4,10637305,0,60,0.0009584426879882812,0.0010752677917480469,23,23,0,23,23,23,0,23,0.5,max,Min Worst Case,False,23,23
11,96372106,4,10637306,0,60,0.001737833023071289,0.001132965087890625,18,18,0,18,18,18,0,18,0.5,max,Min Worst Case,False,18,18
12,96372106,4,10637307,0,60,0.0012340545654296875,0.0012874603271484375,28,28,0,28,28,28,0,28,0.5,max,Min Worst Case,False,28,28
13,96372106,4,10637308,0,60,0.0014944076538085938,0.0011866092681884766,26,26,0,26,26,26,0,26,0.5,max,Min Worst Case,False,26,26
14,96372106,4,10637309,0,60,0.0008411407470703125,0.0011477470397949219,25,25,0,25,25,25,0,25,0.5,max,Min Worst Case,False,25,25
15,96372106,4,10637310,0,60,0.0035400390625,0.0014426708221435547,33,33,0,33,33,33,0,33,0.5,max,Min Worst Case,False,33,33
16,96372106,4,10637311,0,60,0.0015583038330078125,0.0010187625885009766,20,20,0,20,20,20,0,20,0.5,max,Min Worst Case,False,20,20
17,96372106,4,10637312,0,60,0.0007648468017578125,0.0009608268737792969,21,21,0,21,21,21,0,21,0.5,max,Min Worst Case,False,21,21
18,96372106,4,10637313,0,60,0.005342960357666016,0.0013365745544433594,30,30,0,30,30,30,0,30,0.5,max,Min Worst Case,False,30,30
19,96372106,4,10637314,0,60,0.01059269905090332,0.0011780261993408203,27,27,0,27,27,27,0,27,0.5,max,Min Worst Case,False,26,26
20,96372106,4,10637315,0,60,0.0017004013061523438,0.0014605522155761719,26,26,0,26,26,26,0,26,0.5,max,Min Worst Case,False,26,26
21,96372106,4,10637316,0,60,0.0033638477325439453,0.0017969608306884766,28,28,0,28,28,28,0,28,0.5,max,Min Worst Case,False,28,28
22,96372106,4,10637317,0,60,0.0014069080352783203,0.0011746883392333984,20,20,0,20,20,20,0,20,0.5,max,Min Worst Case,False,20,20
23,96372106,4,10637318,0,60,0.0008416175842285156,0.001821279525756836,20,20,0,20,20,20,0,20,0.5,max,Min Worst Case,False,20,20
24,96372106,4,10637319,0,60,0.0016372203826904297,0.0012943744659423828,26,26,0,26,26,26,0,26,0.5,max,Min Worst Case,False,26,26
25,96372106,4,10637320,0,60,0.0006349086761474609,0.0007543563842773438,15,15,0,15,15,15,0,15,0.5,max,Min Worst Case,False,15,15
26,96372106,4,10637321,0,60,0.0016922950744628906,0.0015232563018798828,17,17,0,17,17,17,0,17,0.5,max,Min Worst Case,False,17,17
27,96372106,4,10637322,0,60,0.0012087821960449219,0.0017070770263671875,17,17,0,17,17,17,0,17,0.5,max,Min Worst Case,False,17,17
28,96372106,4,10637323,0,60,0.0010142326354980469,0.0035562515258789062,27,27,0,27,27,27,0,27,0.5,max,Min Worst Case,False,27,27
29,96372106,4,10637324,0,60,0.0007424354553222656,0.002089977264404297,18,18,0,18,18,18,0,18,0.5,max,Min Worst Case,False,18,18
30,96372106,4,10637325,0,60,0.0007610321044921875,0.002079010009765625,19,19,0,19,19,19,0,19,0.5,max,Min Worst Case,False,19,19
31,96372106,4,10637326,0,60,0.002902984619140625,0.003047466278076172,26,26,0,26,26,26,0,26,0.5,max,Min Worst Case,False,26,26
32,96372106,4,10637327,0,60,0.0014767646789550781,0.0019366741180419922,22,22,0,22,22,22,0,22,0.5,max,Min Worst Case,False,22,22
33,96372106,4,10637328,0,60,0.0015041828155517578,0.002582550048828125,25,25,0,25,25,25,0,25,0.5,max,Min Worst Case,False,25,25
34,96372106,4,10637329,0,60,0.0010094642639160156,0.002378225326538086,21,21,0,21,21,21,0,21,0.5,max,Min Worst Case,False,21,21
35,96372106,4,10637330,0,60,0.0006325244903564453,0.00193023681640625,15,15,0,15,15,15,0,15,0.5,max,Min Worst Case,False,15,15
36,96372106,4,10637331,0,60,0.0013129711151123047,0.001867055892944336,18,18,0,18,18,18,0,18,0.5,max,Min Worst Case,False,18,18
37,96372106,4,10637332,0,60,0.0006453990936279297,0.0016131401062011719,17,17,0,17,17,17,0,17,0.5,max,Min Worst Case,False,17,17
38,96372106,4,10637333,0,60,0.0007989406585693359,0.00180816650390625,21,21,0,21,21,21,0,21,0.5,max,Min Worst Case,False,21,21
39,96372106,4,10637334,0,60,0.0007598400115966797,0.001932382583618164,21,21,0,21,21,21,0,21,0.5,max,Min Worst Case,False,21,21
40,96372106,4,10637335,0,60,0.00040984153747558594,0.0012028217315673828,8,8,0,8,8,8,0,8,0.5,max,Min Worst Case,False,8,8
41,96372106,4,10637336,0,60,0.0010936260223388672,0.00311279296875,34,34,0,34,34,34,0,34,0.5,max,Min Worst Case,False,34,34
42,96372106,4,10637337,0,60,0.0019617080688476562,0.001882791519165039,20,20,0,20,20,20,0,20,0.5,max,Min Worst Case,False,20,20
43,96372106,4,10637338,0,60,0.0010595321655273438,0.0016570091247558594,29,29,0,29,29,29,0,29,0.5,max,Min Worst Case,False,29,29
44,96372106,4,10637339,0,60,0.0036203861236572266,0.0018765926361083984,20,20,0,20,20,20,0,20,0.5,max,Min Worst Case,False,18,18
45,96372106,4,10637340,0,60,0.0014595985412597656,0.0012969970703125,24,24,0,24,24,24,0,24,0.5,max,Min Worst Case,False,24,24
46,96372106,4,10637341,0,60,0.0009083747863769531,0.0011022090911865234,18,18,0,18,18,18,0,18,0.5,max,Min Worst Case,False,18,18
47,96372106,4,10637342,0,60,0.0006489753723144531,0.0011296272277832031,17,17,0,17,17,17,0,17,0.5,max,Min Worst Case,False,17,17
48,96372106,4,10637343,0,60,0.0007481575012207031,0.0009961128234863281,18,18,0,18,18,18,0,18,0.5,max,Min Worst Case,False,18,18
49,96372106,4,10637344,0,60,0.0040853023529052734,0.0011646747589111328,21,21,0,21,21,21,0,21,0.5,max,Min Worst Case,False,21,21
50,96372106,4,10637345,0,60,0.0009806156158447266,0.001531839370727539,28,28,0,28,28,28,0,28,0.5,max,Min Worst Case,False,28,28
