Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,initial time,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Distribution,Communication
1,96372106,9,10637296,0,60,0.08136463165283203,0.0030252933502197266,45,45,0,45,45,45,0,45,1.0,min,False
2,96372106,9,10637297,0,60,0.15134167671203613,0.004023075103759766,52,52,0,52,52,52,0,52,1.0,min,False
3,96372106,9,10637298,0,60,0.04977846145629883,0.003079652786254883,49,49,0,49,49,49,0,49,1.0,min,False
4,96372106,9,10637299,0,60,0.04583096504211426,0.002992391586303711,56,56,0,56,56,56,0,56,1.0,min,False
5,96372106,9,10637300,0,60,0.6741487979888916,0.0069239139556884766,64,64,0,64,64,64,0,64,1.0,min,False
6,96372106,9,10637301,0,60,0.04937434196472168,0.0049402713775634766,41,41,0,41,41,41,0,41,1.0,min,False
7,96372106,9,10637302,0,60,0.12137103080749512,0.003989219665527344,62,62,0,62,62,62,0,62,1.0,min,False
8,96372106,9,10637303,0,60,0.11657357215881348,0.003989219665527344,46,46,0,46,46,46,0,46,1.0,min,False
9,96372106,9,10637304,0,60,0.03509783744812012,0.003988504409790039,38,38,0,38,38,38,0,38,1.0,min,False
10,96372106,9,10637305,0,60,0.29848384857177734,0.003989696502685547,53,53,0,53,53,53,0,53,1.0,min,False
11,96372106,9,10637306,0,60,0.08756542205810547,0.003989696502685547,51,51,0,51,51,51,0,51,1.0,min,False
12,96372106,9,10637307,0,60,0.1621840000152588,0.004987001419067383,52,52,0,52,52,52,0,52,1.0,min,False
13,96372106,9,10637308,0,60,0.2277660369873047,0.00299072265625,59,59,0,59,59,59,0,59,1.0,min,False
14,96372106,9,10637309,0,60,0.10289525985717773,0.003989696502685547,51,51,0,51,51,51,0,51,1.0,min,False
15,96372106,9,10637310,0,60,0.2317342758178711,0.005984306335449219,55,55,0,55,55,55,0,55,1.0,min,False
16,96372106,9,10637311,0,60,0.10467910766601562,0.008976459503173828,52,52,0,52,52,52,0,52,1.0,min,False
17,96372106,9,10637312,0,60,0.38935256004333496,0.0029892921447753906,43,43,0,43,43,43,0,43,1.0,min,False
18,96372106,9,10637313,0,60,0.09818243980407715,0.005982637405395508,55,55,0,55,55,55,0,55,1.0,min,False
19,96372106,9,10637314,0,60,1.8881101608276367,0.004985332489013672,57,57,0,57,57,57,0,57,1.0,min,False
20,96372106,9,10637315,0,60,0.20136642456054688,0.0029926300048828125,67,67,0,67,67,67,0,67,1.0,min,False
21,96372106,9,10637316,0,60,0.20213961601257324,0.0029914379119873047,54,54,0,54,54,54,0,54,1.0,min,False
22,96372106,9,10637317,0,60,0.042424917221069336,0.0029921531677246094,54,54,0,54,54,54,0,54,1.0,min,False
23,96372106,9,10637318,0,60,0.037290334701538086,0.0029921531677246094,42,42,0,42,42,42,0,42,1.0,min,False
24,96372106,9,10637319,0,60,0.29906249046325684,0.002991914749145508,55,55,0,55,55,55,0,55,1.0,min,False
25,96372106,9,10637320,0,60,0.0248262882232666,0.0029921531677246094,40,40,0,40,40,40,0,40,1.0,min,False
26,96372106,9,10637321,0,60,0.2865183353424072,0.002991914749145508,46,46,0,46,46,46,0,46,1.0,min,False
27,96372106,9,10637322,0,60,0.41094088554382324,0.0029921531677246094,53,53,0,53,53,53,0,53,1.0,min,False
28,96372106,9,10637323,0,60,2.0084874629974365,0.004986286163330078,59,59,0,59,59,59,0,59,1.0,min,False
29,96372106,9,10637324,0,60,0.05833864212036133,0.003988027572631836,39,39,0,39,39,39,0,39,1.0,min,False
30,96372106,9,10637325,0,60,0.07202911376953125,0.002992868423461914,47,47,0,47,47,47,0,47,1.0,min,False
31,96372106,9,10637326,0,60,0.1711738109588623,0.003989458084106445,55,55,0,55,55,55,0,55,1.0,min,False
32,96372106,9,10637327,0,60,0.014714956283569336,0.0019936561584472656,44,44,0,44,44,44,0,44,1.0,min,False
33,96372106,9,10637328,0,60,0.8437337875366211,0.0029916763305664062,49,49,0,49,49,49,0,49,1.0,min,False
34,96372106,9,10637329,0,60,0.08609223365783691,0.0030236244201660156,52,52,0,52,52,52,0,52,1.0,min,False
35,96372106,9,10637330,0,60,0.07035422325134277,0.0029921531677246094,54,54,0,54,54,54,0,54,1.0,min,False
36,96372106,9,10637331,0,60,0.06363248825073242,0.001994609832763672,42,42,0,42,42,42,0,42,1.0,min,False
37,96372106,9,10637332,0,60,0.06523704528808594,0.004026651382446289,37,37,0,37,37,37,0,37,1.0,min,False
38,96372106,9,10637333,0,60,0.04257082939147949,0.003992557525634766,49,49,0,49,49,49,0,49,1.0,min,False
39,96372106,9,10637334,0,60,0.1461012363433838,0.0029790401458740234,50,50,0,50,50,50,0,50,1.0,min,False
40,96372106,9,10637335,0,60,0.018712282180786133,0.005959510803222656,42,42,0,42,42,42,0,42,1.0,min,False
41,96372106,9,10637336,0,60,0.11107444763183594,0.005959749221801758,67,67,0,67,67,67,0,67,1.0,min,False
42,96372106,9,10637337,0,60,0.05920076370239258,0.0029671192169189453,38,38,0,38,38,38,0,38,1.0,min,False
43,96372106,9,10637338,0,60,0.0422823429107666,0.002991914749145508,50,50,0,50,50,50,0,50,1.0,min,False
44,96372106,9,10637339,0,60,0.13797616958618164,0.006974458694458008,61,61,0,61,61,61,0,61,1.0,min,False
45,96372106,9,10637340,0,60,1.3837487697601318,0.00299072265625,45,45,0,45,45,45,0,45,1.0,min,False
46,96372106,9,10637341,0,60,0.06829333305358887,0.0029916763305664062,48,48,0,48,48,48,0,48,1.0,min,False
47,96372106,9,10637342,0,60,0.13573265075683594,0.0020074844360351562,51,51,0,51,51,51,0,51,1.0,min,False
48,96372106,9,10637343,0,60,0.045102596282958984,0.006981372833251953,43,43,0,43,43,43,0,43,1.0,min,False
49,96372106,9,10637344,0,60,0.378950834274292,0.0029861927032470703,48,48,0,48,48,48,0,48,1.0,min,False
50,96372106,9,10637345,0,60,0.08530950546264648,0.0030481815338134766,59,59,0,59,59,59,0,59,1.0,min,False
