Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,initial time,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Distribution,Objective,Communication
1,96372106,9,10637296,0,60,0.011397361755371094,0.002297639846801758,45,45,0,45,45,45,0,45,0.0,uniform,Min Worst Case,True
2,96372106,9,10637297,0,60,0.013931989669799805,0.0023651123046875,52,52,0,52,52,52,0,52,0.0,uniform,Min Worst Case,True
3,96372106,9,10637298,0,60,0.0040416717529296875,0.0020139217376708984,49,49,0,49,49,49,0,49,0.0,uniform,Min Worst Case,True
4,96372106,9,10637299,0,60,0.004277467727661133,0.0019297599792480469,56,56,0,56,56,56,0,56,0.0,uniform,Min Worst Case,True
5,96372106,9,10637300,0,60,0.05758953094482422,0.002301454544067383,64,64,0,64,64,64,0,64,0.0,uniform,Min Worst Case,True
6,96372106,9,10637301,0,60,0.006438255310058594,0.0025377273559570312,41,41,0,41,41,41,0,41,0.0,uniform,Min Worst Case,True
7,96372106,9,10637302,0,60,0.007133007049560547,0.0025055408477783203,62,62,0,62,62,62,0,62,0.0,uniform,Min Worst Case,True
8,96372106,9,10637303,0,60,0.008658170700073242,0.0021796226501464844,46,46,0,46,46,46,0,46,0.0,uniform,Min Worst Case,True
9,96372106,9,10637304,0,60,0.002524852752685547,0.0017817020416259766,38,38,0,38,38,38,0,38,0.0,uniform,Min Worst Case,True
10,96372106,9,10637305,0,60,0.03253579139709473,0.0025153160095214844,53,53,0,53,53,53,0,53,0.0,uniform,Min Worst Case,True
11,96372106,9,10637306,0,60,0.00720667839050293,0.002508878707885742,51,51,0,51,51,51,0,51,0.0,uniform,Min Worst Case,True
12,96372106,9,10637307,0,60,0.014062643051147461,0.0021936893463134766,52,52,0,52,52,52,0,52,0.0,uniform,Min Worst Case,True
13,96372106,9,10637308,0,60,0.011463642120361328,0.0021507740020751953,59,59,0,59,59,59,0,59,0.0,uniform,Min Worst Case,True
14,96372106,9,10637309,0,60,0.017083406448364258,0.0021104812622070312,51,51,0,51,51,51,0,51,0.0,uniform,Min Worst Case,True
15,96372106,9,10637310,0,60,0.016930818557739258,0.0024671554565429688,55,55,0,55,55,55,0,55,0.0,uniform,Min Worst Case,True
16,96372106,9,10637311,0,60,0.005666494369506836,0.0023183822631835938,52,52,0,52,52,52,0,52,0.0,uniform,Min Worst Case,True
17,96372106,9,10637312,0,60,0.06597542762756348,0.0018606185913085938,43,43,0,43,43,43,0,43,0.0,uniform,Min Worst Case,True
18,96372106,9,10637313,0,60,0.011059045791625977,0.0021915435791015625,55,55,0,55,55,55,0,55,0.0,uniform,Min Worst Case,True
19,96372106,9,10637314,0,60,2.34211802482605,0.002201557159423828,57,57,0,57,57,57,0,57,0.0,uniform,Min Worst Case,True
20,96372106,9,10637315,0,60,0.03034806251525879,0.002620697021484375,67,67,0,67,67,67,0,67,0.0,uniform,Min Worst Case,True
21,96372106,9,10637316,0,60,0.01536417007446289,0.0020551681518554688,54,54,0,54,54,54,0,54,0.0,uniform,Min Worst Case,True
22,96372106,9,10637317,0,60,0.0058133602142333984,0.0021605491638183594,54,54,0,54,54,54,0,54,0.0,uniform,Min Worst Case,True
23,96372106,9,10637318,0,60,0.002575397491455078,0.0017986297607421875,42,42,0,42,42,42,0,42,0.0,uniform,Min Worst Case,True
24,96372106,9,10637319,0,60,0.4507629871368408,0.002347707748413086,55,55,0,55,55,55,0,55,0.0,uniform,Min Worst Case,True
25,96372106,9,10637320,0,60,0.002929210662841797,0.001795053482055664,40,40,0,40,40,40,0,40,0.0,uniform,Min Worst Case,True
26,96372106,9,10637321,0,60,0.014540672302246094,0.0018203258514404297,46,46,0,46,46,46,0,46,0.0,uniform,Min Worst Case,True
27,96372106,9,10637322,0,60,0.03519082069396973,0.002275705337524414,53,53,0,53,53,53,0,53,0.0,uniform,Min Worst Case,True
28,96372106,9,10637323,0,60,0.22452616691589355,0.0029931068420410156,59,59,0,59,59,59,0,59,0.0,uniform,Min Worst Case,True
29,96372106,9,10637324,0,60,0.0074498653411865234,0.002035379409790039,39,39,0,39,39,39,0,39,0.0,uniform,Min Worst Case,True
30,96372106,9,10637325,0,60,0.006545305252075195,0.0018782615661621094,47,47,0,47,47,47,0,47,0.0,uniform,Min Worst Case,True
31,96372106,9,10637326,0,60,0.02715134620666504,0.0023729801177978516,55,55,0,55,55,55,0,55,0.0,uniform,Min Worst Case,True
32,96372106,9,10637327,0,60,0.0023114681243896484,0.0015807151794433594,44,44,0,44,44,44,0,44,0.0,uniform,Min Worst Case,True
33,96372106,9,10637328,0,60,0.12050795555114746,0.00205230712890625,49,49,0,49,49,49,0,49,0.0,uniform,Min Worst Case,True
34,96372106,9,10637329,0,60,0.006646394729614258,0.0021402835845947266,52,52,0,52,52,52,0,52,0.0,uniform,Min Worst Case,True
35,96372106,9,10637330,0,60,0.004422426223754883,0.002144336700439453,54,54,0,54,54,54,0,54,0.0,uniform,Min Worst Case,True
36,96372106,9,10637331,0,60,0.006475210189819336,0.0017948150634765625,42,42,0,42,42,42,0,42,0.0,uniform,Min Worst Case,True
37,96372106,9,10637332,0,60,0.004298686981201172,0.001615285873413086,37,37,0,37,37,37,0,37,0.0,uniform,Min Worst Case,True
38,96372106,9,10637333,0,60,0.0030961036682128906,0.0023865699768066406,49,49,0,49,49,49,0,49,0.0,uniform,Min Worst Case,True
39,96372106,9,10637334,0,60,0.010489940643310547,0.0018982887268066406,50,50,0,50,50,50,0,50,0.0,uniform,Min Worst Case,True
40,96372106,9,10637335,0,60,0.0029098987579345703,0.0024721622467041016,42,42,0,42,42,42,0,42,0.0,uniform,Min Worst Case,True
41,96372106,9,10637336,0,60,0.0085601806640625,0.0024979114532470703,67,67,0,67,67,67,0,67,0.0,uniform,Min Worst Case,True
42,96372106,9,10637337,0,60,0.007203578948974609,0.0018258094787597656,38,38,0,38,38,38,0,38,0.0,uniform,Min Worst Case,True
43,96372106,9,10637338,0,60,0.00403285026550293,0.0021331310272216797,50,50,0,50,50,50,0,50,0.0,uniform,Min Worst Case,True
44,96372106,9,10637339,0,60,0.014597415924072266,0.002565622329711914,61,61,0,61,61,61,0,61,0.0,uniform,Min Worst Case,True
45,96372106,9,10637340,0,60,0.09712815284729004,0.0021681785583496094,45,45,0,45,45,45,0,45,0.0,uniform,Min Worst Case,True
46,96372106,9,10637341,0,60,0.0065462589263916016,0.0020024776458740234,48,48,0,48,48,48,0,48,0.0,uniform,Min Worst Case,True
