Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,initial time,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Distribution,Objective,Communication
1,96372106,9,10637296,0,60,0.011397361755371094,0.0024559497833251953,45,45,0,45,45,45,0,45,0.5,min,Min Worst Case,True
2,96372106,9,10637297,0,60,0.013931989669799805,0.002495288848876953,52,52,0,52,52,52,0,52,0.5,min,Min Worst Case,True
3,96372106,9,10637298,0,60,0.0040416717529296875,0.0024383068084716797,49,49,0,49,49,49,0,49,0.5,min,Min Worst Case,True
4,96372106,9,10637299,0,60,0.004277467727661133,0.0020902156829833984,56,56,0,56,56,56,0,56,0.5,min,Min Worst Case,True
5,96372106,9,10637300,0,60,0.05758953094482422,0.002393007278442383,64,64,0,64,64,64,0,64,0.5,min,Min Worst Case,True
6,96372106,9,10637301,0,60,0.006438255310058594,0.002668619155883789,41,41,0,41,41,41,0,41,0.5,min,Min Worst Case,True
7,96372106,9,10637302,0,60,0.007133007049560547,0.0026597976684570312,62,62,0,62,62,62,0,62,0.5,min,Min Worst Case,True
8,96372106,9,10637303,0,60,0.008658170700073242,0.002355337142944336,46,46,0,46,46,46,0,46,0.5,min,Min Worst Case,True
9,96372106,9,10637304,0,60,0.002524852752685547,0.0019249916076660156,38,38,0,38,38,38,0,38,0.5,min,Min Worst Case,True
10,96372106,9,10637305,0,60,0.03253579139709473,0.0027649402618408203,53,53,0,53,53,53,0,53,0.5,min,Min Worst Case,True
11,96372106,9,10637306,0,60,0.00720667839050293,0.002648591995239258,51,51,0,51,51,51,0,51,0.5,min,Min Worst Case,True
12,96372106,9,10637307,0,60,0.014062643051147461,0.002335786819458008,52,52,0,52,52,52,0,52,0.5,min,Min Worst Case,True
13,96372106,9,10637308,0,60,0.011463642120361328,0.0022165775299072266,59,59,0,59,59,59,0,59,0.5,min,Min Worst Case,True
14,96372106,9,10637309,0,60,0.017083406448364258,0.0022478103637695312,51,51,0,51,51,51,0,51,0.5,min,Min Worst Case,True
