Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,initial time,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Distribution,Communication
1,96372106,9,10637296,1,60,2.1448137760162354,0.052939414978027344,52,67,15,52,52,61,9,52,0.25,uniform,True
2,96372106,9,10637297,1,60,16.99967908859253,0.055533409118652344,62,79,17,62,62,70,8,62,0.25,uniform,True
3,96372106,9,10637298,1,60,1.0000510215759277,0.13214921951293945,61,75,14,61,60,65,5,60,0.25,uniform,True
4,96372106,9,10637299,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,uniform,True
5,96372106,9,10637300,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,uniform,True
6,96372106,9,10637301,1,60,5.11454439163208,0.9051263332366943,47,67,20,47,47,51,4,47,0.25,uniform,True
7,96372106,9,10637302,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,uniform,True
8,96372106,9,10637303,1,60,0.37157583236694336,0.031084299087524414,51,66,15,51,51,59,8,51,0.25,uniform,True
9,96372106,9,10637304,1,60,0.335496187210083,0.049257755279541016,43,60,17,43,43,52,9,43,0.25,uniform,True
10,96372106,9,10637305,1,60,47.882376194000244,0.30973315238952637,64,84,20,64,64,68,4,64,0.25,uniform,True
11,96372106,9,10637306,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,uniform,True
12,96372106,9,10637307,1,60,17.197550773620605,0.10462188720703125,60,82,22,60,60,64,4,60,0.25,uniform,True
13,96372106,9,10637308,1,60,16.450530290603638,0.0634622573852539,70,88,18,70,70,80,10,70,0.25,uniform,True
14,96372106,9,10637309,1,60,62.022956132888794,0.09748387336730957,61,80,19,61,60,68,8,60,0.25,uniform,True
15,96372106,9,10637310,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,uniform,True
