Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,initial time,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Distribution,Objective,Communication
1,96372106,9,10637296,0,60,0.011386632919311523,0.002843141555786133,45,45,0,45,45,45,0,45,1.0,min,Min Best Case,False
2,96372106,9,10637297,0,60,0.014021158218383789,0.0030574798583984375,52,52,0,52,52,52,0,52,1.0,min,Min Best Case,False
3,96372106,9,10637298,0,60,0.0040454864501953125,0.0025517940521240234,49,49,0,49,49,49,0,49,1.0,min,Min Best Case,False
4,96372106,9,10637299,0,60,0.004140615463256836,0.002564668655395508,56,56,0,56,56,56,0,56,1.0,min,Min Best Case,False
5,96372106,9,10637300,0,60,0.057824134826660156,0.0029592514038085938,64,64,0,64,64,64,0,64,1.0,min,Min Best Case,False
6,96372106,9,10637301,0,60,0.0064182281494140625,0.003082752227783203,41,41,0,41,41,41,0,41,1.0,min,Min Best Case,False
7,96372106,9,10637302,0,60,0.0072138309478759766,0.0032749176025390625,62,62,0,62,62,62,0,62,1.0,min,Min Best Case,False
8,96372106,9,10637303,0,60,0.008554220199584961,0.0027265548706054688,46,46,0,46,46,46,0,46,1.0,min,Min Best Case,False
9,96372106,9,10637304,0,60,0.002488374710083008,0.0022673606872558594,38,38,0,38,38,38,0,38,1.0,min,Min Best Case,False
10,96372106,9,10637305,0,60,0.025844335556030273,0.0031495094299316406,53,53,0,53,53,53,0,53,1.0,min,Min Best Case,False
11,96372106,9,10637306,0,60,0.007216930389404297,0.0031850337982177734,51,51,0,51,51,51,0,51,1.0,min,Min Best Case,False
12,96372106,9,10637307,0,60,0.013933181762695312,0.0027523040771484375,52,52,0,52,52,52,0,52,1.0,min,Min Best Case,False
13,96372106,9,10637308,0,60,0.011438131332397461,0.0026328563690185547,59,59,0,59,59,59,0,59,1.0,min,Min Best Case,False
14,96372106,9,10637309,0,60,0.017139911651611328,0.0026695728302001953,51,51,0,51,51,51,0,51,1.0,min,Min Best Case,False
15,96372106,9,10637310,0,60,0.0170135498046875,0.003024578094482422,55,55,0,55,55,55,0,55,1.0,min,Min Best Case,False
16,96372106,9,10637311,0,60,0.005571603775024414,0.0029604434967041016,52,52,0,52,52,52,0,52,1.0,min,Min Best Case,False
17,96372106,9,10637312,0,60,0.07340836524963379,0.0024051666259765625,43,43,0,43,43,43,0,43,1.0,min,Min Best Case,False
18,96372106,9,10637313,0,60,0.012393951416015625,0.0028471946716308594,55,55,0,55,55,55,0,55,1.0,min,Min Best Case,False
19,96372106,9,10637314,0,60,2.345258951187134,0.0028150081634521484,57,57,0,57,57,57,0,57,1.0,min,Min Best Case,False
20,96372106,9,10637315,0,60,0.030222177505493164,0.0033392906188964844,67,67,0,67,67,67,0,67,1.0,min,Min Best Case,False
21,96372106,9,10637316,0,60,0.015212535858154297,0.002754688262939453,54,54,0,54,54,54,0,54,1.0,min,Min Best Case,False
22,96372106,9,10637317,0,60,0.0057752132415771484,0.002798795700073242,54,54,0,54,54,54,0,54,1.0,min,Min Best Case,False
23,96372106,9,10637318,0,60,0.002622842788696289,0.0023033618927001953,42,42,0,42,42,42,0,42,1.0,min,Min Best Case,False
24,96372106,9,10637319,0,60,0.4535562992095947,0.0028433799743652344,55,55,0,55,55,55,0,55,1.0,min,Min Best Case,False
25,96372106,9,10637320,0,60,0.003072977066040039,0.0022804737091064453,40,40,0,40,40,40,0,40,1.0,min,Min Best Case,False
26,96372106,9,10637321,0,60,0.014744281768798828,0.002355337142944336,46,46,0,46,46,46,0,46,1.0,min,Min Best Case,False
