Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,initial time,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Distribution,Objective,Communication,Min SIC,Max SIC
1,96372106,9,10637296,1,60,0.02115464210510254,0.06341052055358887,54,66,12,66,63,67,4,67,0.5,max,Min Worst Case,True,48,71
2,96372106,9,10637297,1,60,0.11514782905578613,0.040647029876708984,63,80,17,80,79,81,2,81,0.5,max,Min Worst Case,True,56,79
3,96372106,9,10637298,1,60,0.05027341842651367,0.05508685111999512,61,72,11,72,71,72,1,72,0.5,max,Min Worst Case,True,55,72
4,96372106,9,10637299,1,60,0.07979512214660645,0.0891408920288086,68,86,18,86,83,87,4,87,0.5,max,Min Worst Case,True,57,93
5,96372106,9,10637300,1,60,0.2387256622314453,0.21799683570861816,78,94,16,94,90,92,2,92,0.5,max,Min Worst Case,True,66,95
6,96372106,9,10637301,1,60,0.06439423561096191,0.3680758476257324,50,61,11,61,60,62,2,62,0.5,max,Min Worst Case,True,43,64
7,96372106,9,10637302,1,60,0.29237866401672363,0.09899401664733887,74,92,18,92,92,97,5,97,0.5,max,Min Worst Case,True,64,97
8,96372106,9,10637303,1,60,0.0030777454376220703,0.014031171798706055,51,66,15,66,63,66,3,66,0.5,max,Min Worst Case,True,50,72
9,96372106,9,10637304,1,60,0.0063550472259521484,0.016928434371948242,44,60,16,60,60,61,1,61,0.5,max,Min Worst Case,True,41,63
10,96372106,9,10637305,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,max,Min Worst Case,True,-1,-1
11,96372106,9,10637306,1,60,15.856119394302368,0.1816263198852539,68,78,10,78,73,75,2,75,0.5,max,Min Worst Case,True,52,84
12,96372106,9,10637307,1,60,0.029026269912719727,0.10375404357910156,60,81,21,81,75,81,6,81,0.5,max,Min Worst Case,True,56,86
13,96372106,9,10637308,1,60,0.03421616554260254,0.05482220649719238,72,90,18,90,84,87,3,87,0.5,max,Min Worst Case,True,66,94
14,96372106,9,10637309,1,60,0.034131526947021484,0.03923153877258301,62,81,19,81,71,78,7,78,0.5,max,Min Worst Case,True,56,83
15,96372106,9,10637310,1,60,0.4728214740753174,0.20923733711242676,68,84,16,84,78,80,2,80,0.5,max,Min Worst Case,True,60,89
16,96372106,9,10637311,1,60,0.012193679809570312,0.011121988296508789,62,79,17,79,74,78,4,78,0.5,max,Min Worst Case,True,57,80
17,96372106,9,10637312,1,60,0.04194331169128418,0.04330182075500488,53,63,10,63,63,65,2,65,0.5,max,Min Worst Case,True,47,60
18,96372106,9,10637313,1,60,0.031155109405517578,0.03803610801696777,66,82,16,82,77,83,6,83,0.5,max,Min Worst Case,True,60,91
19,96372106,9,10637314,1,60,0.6192882061004639,0.0453336238861084,72,92,20,92,89,91,2,91,0.5,max,Min Worst Case,True,60,97
20,96372106,9,10637315,1,60,0.127302885055542,0.028260469436645508,80,97,17,97,99,99,0,99,0.5,max,Min Worst Case,True,70,109
21,96372106,9,10637316,1,60,0.7826480865478516,1.0995867252349854,73,91,18,91,88,91,3,91,0.5,max,Min Worst Case,True,60,95
22,96372106,9,10637317,1,60,0.011755228042602539,0.04802560806274414,65,85,20,85,83,84,1,84,0.5,max,Min Worst Case,True,60,87
23,96372106,9,10637318,1,60,0.013944625854492188,0.01674056053161621,49,64,15,64,61,63,2,63,0.5,max,Min Worst Case,True,45,66
24,96372106,9,10637319,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,max,Min Worst Case,True,-1,-1
25,96372106,9,10637320,1,60,0.008864164352416992,0.025233745574951172,50,63,13,63,61,64,3,64,0.5,max,Min Worst Case,True,45,63
26,96372106,9,10637321,1,60,0.046478271484375,0.02705693244934082,55,69,14,69,66,71,5,71,0.5,max,Min Worst Case,True,49,71
27,96372106,9,10637322,1,60,0.19887924194335938,0.056276798248291016,62,78,16,78,74,76,2,76,0.5,max,Min Worst Case,True,53,77
28,96372106,9,10637323,1,60,0.32874178886413574,0.18189430236816406,67,85,18,85,83,86,3,86,0.5,max,Min Worst Case,True,60,86
29,96372106,9,10637324,1,60,0.019190549850463867,0.020643949508666992,47,60,13,60,59,62,3,62,0.5,max,Min Worst Case,True,45,60
30,96372106,9,10637325,1,60,0.17551898956298828,0.06489014625549316,60,79,19,79,73,76,3,76,0.5,max,Min Worst Case,True,52,81
31,96372106,9,10637326,1,60,0.12207198143005371,0.3789792060852051,71,88,17,88,86,89,3,89,0.5,max,Min Worst Case,True,63,91
32,96372106,9,10637327,1,60,0.01891160011291504,0.08709168434143066,51,68,17,68,58,66,8,66,0.5,max,Min Worst Case,True,46,69
33,96372106,9,10637328,1,60,0.21489191055297852,0.015398740768432617,61,76,15,76,75,76,1,76,0.5,max,Min Worst Case,True,53,80
34,96372106,9,10637329,1,60,0.03641843795776367,0.09712529182434082,60,81,21,81,76,80,4,80,0.5,max,Min Worst Case,True,55,87
35,96372106,9,10637330,1,60,0.1896967887878418,0.04235100746154785,72,86,14,86,83,84,1,84,0.5,max,Min Worst Case,True,59,85
