Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,initial time,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Distribution,Objective,Communication,Min SIC,Max SIC
1,96372106,4,10637296,0,60,0.04714679718017578,0.030511140823364258,647,647,0,647,647,647,0,647,1.0,uniform,Min Best Case,False,647,647
2,96372106,4,10637297,0,60,0.03676104545593262,0.026176929473876953,547,547,0,547,547,547,0,547,1.0,uniform,Min Best Case,False,547,547
3,96372106,4,10637298,0,60,0.08384490013122559,0.030536174774169922,781,781,0,781,781,781,0,781,1.0,uniform,Min Best Case,False,781,781
4,96372106,4,10637299,0,60,0.023920297622680664,0.0395505428314209,575,575,0,575,575,575,0,575,1.0,uniform,Min Best Case,False,575,575
5,96372106,4,10637300,0,60,0.02930903434753418,0.031106948852539062,538,538,0,538,538,538,0,538,1.0,uniform,Min Best Case,False,538,538
6,96372106,4,10637301,0,60,0.040769338607788086,0.06936216354370117,624,624,0,624,624,624,0,624,1.0,uniform,Min Best Case,False,624,624
7,96372106,4,10637302,0,60,0.06966781616210938,0.05739307403564453,661,661,0,661,661,661,0,661,1.0,uniform,Min Best Case,False,661,661
8,96372106,4,10637303,0,60,0.10508251190185547,0.047249794006347656,905,905,0,905,905,905,0,905,1.0,uniform,Min Best Case,False,905,905
9,96372106,4,10637304,0,60,0.08558940887451172,0.048860788345336914,748,748,0,748,748,748,0,748,1.0,uniform,Min Best Case,False,748,748
10,96372106,4,10637305,0,60,0.02544879913330078,0.04408550262451172,511,511,0,511,511,511,0,511,1.0,uniform,Min Best Case,False,511,511
11,96372106,4,10637306,0,60,0.02669215202331543,0.0291750431060791,344,344,0,344,344,344,0,344,1.0,uniform,Min Best Case,False,344,344
12,96372106,4,10637307,0,60,0.025175809860229492,0.016414880752563477,483,483,0,483,483,483,0,483,1.0,uniform,Min Best Case,False,483,483
13,96372106,4,10637308,0,60,0.02178955078125,0.022639036178588867,608,608,0,608,608,608,0,608,1.0,uniform,Min Best Case,False,608,608
14,96372106,4,10637309,0,60,0.008113384246826172,0.009351015090942383,211,211,0,211,211,211,0,211,1.0,uniform,Min Best Case,False,211,211
15,96372106,4,10637310,0,60,0.07047176361083984,0.04696011543273926,735,735,0,735,735,735,0,735,1.0,uniform,Min Best Case,False,735,735
16,96372106,4,10637311,0,60,0.04148101806640625,0.02850937843322754,639,639,0,639,639,639,0,639,1.0,uniform,Min Best Case,False,639,639
17,96372106,4,10637312,0,60,0.06808137893676758,0.05805063247680664,639,639,0,639,639,639,0,639,1.0,uniform,Min Best Case,False,639,639
18,96372106,4,10637313,0,60,0.0172121524810791,0.020275592803955078,423,423,0,423,423,423,0,423,1.0,uniform,Min Best Case,False,423,423
19,96372106,4,10637314,0,60,0.021512746810913086,0.024560928344726562,501,501,0,501,501,501,0,501,1.0,uniform,Min Best Case,False,501,501
20,96372106,4,10637315,0,60,0.07086801528930664,0.04327082633972168,902,902,0,902,902,902,0,902,1.0,uniform,Min Best Case,False,902,902
21,96372106,4,10637316,0,60,0.021399974822998047,0.025458574295043945,399,399,0,399,399,399,0,399,1.0,uniform,Min Best Case,False,399,399
22,96372106,4,10637317,0,60,0.04088759422302246,0.04252791404724121,802,802,0,802,802,802,0,802,1.0,uniform,Min Best Case,False,802,802
