Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,initial time,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Distribution,Objective,Communication,Min SIC,Max SIC
1,96372106,4,10637296,0,60,0.06280684471130371,0.03029942512512207,647,647,0,647,647,647,0,647,1.0,min,Min Worst Case,False,647,647
2,96372106,4,10637297,0,60,0.03701305389404297,0.026146411895751953,547,547,0,547,547,547,0,547,1.0,min,Min Worst Case,False,547,547
3,96372106,4,10637298,0,60,0.08649659156799316,0.03081369400024414,781,781,0,781,781,781,0,781,1.0,min,Min Worst Case,False,781,781
4,96372106,4,10637299,0,60,0.02225327491760254,0.024606704711914062,575,575,0,575,575,575,0,575,1.0,min,Min Worst Case,False,575,575
5,96372106,4,10637300,0,60,0.02932572364807129,0.019145965576171875,538,538,0,538,538,538,0,538,1.0,min,Min Worst Case,False,538,538
6,96372106,4,10637301,0,60,0.040857791900634766,0.04224753379821777,624,624,0,624,624,624,0,624,1.0,min,Min Worst Case,False,624,624
7,96372106,4,10637302,0,60,0.06957507133483887,0.034501075744628906,661,661,0,661,661,661,0,661,1.0,min,Min Worst Case,False,661,661
8,96372106,4,10637303,0,60,0.10775923728942871,0.030383825302124023,905,905,0,905,905,905,0,905,1.0,min,Min Worst Case,False,905,905
9,96372106,4,10637304,0,60,0.08538484573364258,0.03139448165893555,748,748,0,748,748,748,0,748,1.0,min,Min Worst Case,False,748,748
10,96372106,4,10637305,0,60,0.025622844696044922,0.028369426727294922,511,511,0,511,511,511,0,511,1.0,min,Min Worst Case,False,511,511
11,96372106,4,10637306,0,60,0.02695488929748535,0.018782854080200195,344,344,0,344,344,344,0,344,1.0,min,Min Worst Case,False,344,344
12,96372106,4,10637307,0,60,0.025193214416503906,0.016428232192993164,483,483,0,483,483,483,0,483,1.0,min,Min Worst Case,False,483,483
13,96372106,4,10637308,0,60,0.023168325424194336,0.022390127182006836,608,608,0,608,608,608,0,608,1.0,min,Min Worst Case,False,608,608
14,96372106,4,10637309,0,60,0.007498264312744141,0.009302854537963867,211,211,0,211,211,211,0,211,1.0,min,Min Worst Case,False,211,211
15,96372106,4,10637310,0,60,0.06940507888793945,0.04679465293884277,735,735,0,735,735,735,0,735,1.0,min,Min Worst Case,False,735,735
16,96372106,4,10637311,0,60,0.04135942459106445,0.028487682342529297,639,639,0,639,639,639,0,639,1.0,min,Min Worst Case,False,639,639
17,96372106,4,10637312,0,60,0.06898212432861328,0.05692577362060547,639,639,0,639,639,639,0,639,1.0,min,Min Worst Case,False,639,639
18,96372106,4,10637313,0,60,0.01734161376953125,0.020545482635498047,423,423,0,423,423,423,0,423,1.0,min,Min Worst Case,False,423,423
19,96372106,4,10637314,0,60,0.021686315536499023,0.024185657501220703,501,501,0,501,501,501,0,501,1.0,min,Min Worst Case,False,501,501
20,96372106,4,10637315,0,60,0.07014346122741699,0.04337763786315918,902,902,0,902,902,902,0,902,1.0,min,Min Worst Case,False,902,902
21,96372106,4,10637316,0,60,0.021433591842651367,0.025386810302734375,399,399,0,399,399,399,0,399,1.0,min,Min Worst Case,False,399,399
22,96372106,4,10637317,0,60,0.04108452796936035,0.04176592826843262,802,802,0,802,802,802,0,802,1.0,min,Min Worst Case,False,802,802
