Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,initial time,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Distribution,Communication
1,96372106,4,10637296,0,60,0.11070418357849121,19.124966144561768,647,647,0,647,647,647,0,647,0.75,uniform,False
2,96372106,4,10637297,0,60,0.10278058052062988,9.127569913864136,547,547,0,547,547,547,0,547,0.75,uniform,False
3,96372106,4,10637298,0,60,0.22661638259887695,24.31330418586731,781,781,0,781,781,781,0,781,0.75,uniform,False
4,96372106,4,10637299,0,60,0.0339658260345459,8.460342168807983,575,575,0,575,575,575,0,575,0.75,uniform,False
5,96372106,4,10637300,0,60,0.08576035499572754,7.454041004180908,538,538,0,538,538,538,0,538,0.75,uniform,False
6,96372106,4,10637301,0,60,0.066864013671875,15.343985080718994,624,624,0,624,624,624,0,624,0.75,uniform,False
7,96372106,4,10637302,0,60,0.20515966415405273,25.179678201675415,661,661,0,661,661,661,0,661,0.75,uniform,False
8,96372106,4,10637303,0,60,0.27824831008911133,41.59934663772583,905,905,0,905,905,905,0,905,0.75,uniform,False
9,96372106,4,10637304,0,60,0.21039628982543945,25.673276662826538,748,748,0,748,748,748,0,748,0.75,uniform,False
10,96372106,4,10637305,0,60,0.05684804916381836,8.95404839515686,511,511,0,511,511,511,0,511,0.75,uniform,False
11,96372106,4,10637306,0,60,0.09576106071472168,4.351357698440552,344,344,0,344,344,344,0,344,0.75,uniform,False
12,96372106,4,10637307,0,60,0.05584883689880371,6.412820339202881,483,483,0,483,483,483,0,483,0.75,uniform,False
13,96372106,4,10637308,0,60,0.03194570541381836,7.84401273727417,608,608,0,608,608,608,0,608,0.75,uniform,False
14,96372106,4,10637309,0,60,0.011967897415161133,0.6213784217834473,211,211,0,211,211,211,0,211,0.75,uniform,False
15,96372106,4,10637310,0,60,0.18631529808044434,30.382731199264526,735,735,0,735,735,735,0,735,0.75,uniform,False
16,96372106,4,10637311,0,60,0.10886931419372559,14.394461154937744,639,639,0,639,639,639,0,639,0.75,uniform,False
17,96372106,4,10637312,0,60,0.1675584316253662,24.51142430305481,639,639,0,639,639,639,0,639,0.75,uniform,False
18,96372106,4,10637313,0,60,0.02692699432373047,5.085431098937988,423,423,0,423,423,423,0,423,0.75,uniform,False
19,96372106,4,10637314,0,60,0.03495335578918457,7.698383092880249,501,501,0,501,501,501,0,501,0.75,uniform,False
20,96372106,4,10637315,0,60,0.16387605667114258,44.0491406917572,902,902,0,902,902,902,0,902,0.75,uniform,False
