Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,initial time,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Distribution,Communication
1,96372106,4,10637296,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,min,True
2,96372106,4,10637297,1,60,0.3260304927825928,4.36117959022522,597,835,238,597,597,597,0,597,0.25,min,True
3,96372106,4,10637298,1,60,2.3708038330078125,39.69993567466736,841,1218,377,841,841,846,5,841,0.25,min,True
4,96372106,4,10637299,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,min,True
5,96372106,4,10637300,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,min,True
6,96372106,4,10637301,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,min,True
7,96372106,4,10637302,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,min,True
8,96372106,4,10637303,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,min,True
9,96372106,4,10637304,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,min,True
10,96372106,4,10637305,1,60,0.026363849639892578,3.7583909034729004,543,764,221,543,543,546,3,543,0.25,min,True
11,96372106,4,10637306,1,60,0.5133097171783447,2.310309648513794,384,517,133,384,384,389,5,384,0.25,min,True
12,96372106,4,10637307,1,60,2.8847665786743164,2.5472114086151123,528,764,236,528,528,533,5,528,0.25,min,True
13,96372106,4,10637308,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,min,True
14,96372106,4,10637309,1,60,0.008385419845581055,0.20502781867980957,224,324,100,224,224,232,8,224,0.25,min,True
15,96372106,4,10637310,1,60,2.686866521835327,26.39041543006897,794,1135,341,794,794,807,13,794,0.25,min,True
16,96372106,4,10637311,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,min,True
17,96372106,4,10637312,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,min,True
18,96372106,4,10637313,1,60,0.30729150772094727,5.606980323791504,451,650,199,451,449,455,6,449,0.25,min,True
19,96372106,4,10637314,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,min,True
20,96372106,4,10637315,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,min,True
21,96372106,4,10637316,1,60,0.02382183074951172,1.9702184200286865,423,621,198,423,423,435,12,423,0.25,min,True
22,96372106,4,10637317,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,min,True
23,96372106,4,10637318,1,60,0.024266958236694336,2.9106714725494385,495,726,231,495,495,501,6,495,0.25,min,True
24,96372106,4,10637319,1,60,0.036074161529541016,3.8289103507995605,540,773,233,540,540,546,6,540,0.25,min,True
25,96372106,4,10637320,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,min,True
26,96372106,4,10637321,1,60,0.09858489036560059,3.281358242034912,529,753,224,529,529,536,7,529,0.25,min,True
27,96372106,4,10637322,1,60,0.02046656608581543,2.57973313331604,585,824,239,585,585,593,8,585,0.25,min,True
28,96372106,4,10637323,1,60,0.037070512771606445,4.050175666809082,516,747,231,516,516,517,1,516,0.25,min,True
29,96372106,4,10637324,1,60,0.034758567810058594,4.886186361312866,530,754,224,530,530,534,4,530,0.25,min,True
30,96372106,4,10637325,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,min,True
31,96372106,4,10637326,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,min,True
32,96372106,4,10637327,1,60,1.0287680625915527,9.609590291976929,625,911,286,625,625,632,7,625,0.25,min,True
33,96372106,4,10637328,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,min,True
34,96372106,4,10637329,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,min,True
35,96372106,4,10637330,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,min,True
36,96372106,4,10637331,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,min,True
37,96372106,4,10637332,1,60,0.5991301536560059,8.218278408050537,472,669,197,472,472,482,10,472,0.25,min,True
38,96372106,4,10637333,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,min,True
39,96372106,4,10637334,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,min,True
