Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,initial time,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Distribution,Objective,Communication,Min SIC,Max SIC
1,96372106,2,10637296,1,60,0.005040168762207031,0.07379984855651855,100,130,30,115,115,115,0,115,1.0,uniform,Min Best Case,False,100,130
2,96372106,2,10637297,1,60,0.0029528141021728516,0.027925729751586914,77,93,16,88,88,88,0,88,1.0,uniform,Min Best Case,False,77,93
3,96372106,2,10637298,1,60,0.0030083656311035156,0.07978653907775879,99,130,31,113,113,113,0,113,1.0,uniform,Min Best Case,False,99,130
4,96372106,2,10637299,1,60,0.006025075912475586,0.03194069862365723,80,101,21,91,91,91,0,91,1.0,uniform,Min Best Case,False,80,103
5,96372106,2,10637300,1,60,0.0030312538146972656,0.050872802734375,82,102,20,88,88,88,0,88,1.0,uniform,Min Best Case,False,82,102
6,96372106,2,10637301,1,60,0.003962993621826172,0.08078551292419434,103,132,29,124,124,124,0,124,1.0,uniform,Min Best Case,False,103,132
7,96372106,2,10637302,1,60,0.002016305923461914,0.016957998275756836,56,74,18,63,63,63,0,63,1.0,uniform,Min Best Case,False,56,74
8,96372106,2,10637303,1,60,0.0029888153076171875,0.01795220375061035,46,54,8,50,50,50,0,50,1.0,uniform,Min Best Case,False,46,54
9,96372106,2,10637304,1,60,0.0009951591491699219,0.013926267623901367,55,66,11,62,62,62,0,62,1.0,uniform,Min Best Case,False,55,66
10,96372106,2,10637305,1,60,0.0029900074005126953,0.0438840389251709,95,123,28,111,111,111,0,111,1.0,uniform,Min Best Case,False,95,123
11,96372106,2,10637306,1,60,0.0019965171813964844,0.010008096694946289,40,49,9,45,45,45,0,45,1.0,uniform,Min Best Case,False,40,49
12,96372106,2,10637307,1,60,0.0030243396759033203,0.037933349609375,81,101,20,91,91,91,0,91,1.0,uniform,Min Best Case,False,81,101
13,96372106,2,10637308,1,60,0.026915788650512695,0.1330723762512207,144,191,47,166,166,166,0,166,1.0,uniform,Min Best Case,False,143,191
14,96372106,2,10637309,1,60,0.0010349750518798828,0.00799703598022461,28,40,12,34,34,34,0,34,1.0,uniform,Min Best Case,False,28,40
15,96372106,2,10637310,1,60,0.11066579818725586,0.06589579582214355,96,117,21,110,110,110,0,110,1.0,uniform,Min Best Case,False,95,117
16,96372106,2,10637311,1,60,0.002020597457885742,0.008927583694458008,31,39,8,35,35,35,0,35,1.0,uniform,Min Best Case,False,31,39
17,96372106,2,10637312,1,60,0.004961490631103516,0.06675124168395996,112,144,32,131,131,131,0,131,1.0,uniform,Min Best Case,False,112,144
18,96372106,2,10637313,1,60,0.002985715866088867,0.07974910736083984,132,174,42,153,153,153,0,153,1.0,uniform,Min Best Case,False,132,174
19,96372106,2,10637314,1,60,0.00498509407043457,0.06598424911499023,106,131,25,118,118,118,0,118,1.0,uniform,Min Best Case,False,106,131
20,96372106,2,10637315,1,60,0.0009992122650146484,0.004961967468261719,26,34,8,30,30,30,0,30,1.0,uniform,Min Best Case,False,26,34
21,96372106,2,10637316,1,60,0.0049898624420166016,0.09812211990356445,125,163,38,142,142,142,0,142,1.0,uniform,Min Best Case,False,125,163
22,96372106,2,10637317,1,60,0.0030171871185302734,0.023025035858154297,65,84,19,75,75,75,0,75,1.0,uniform,Min Best Case,False,65,84
23,96372106,2,10637318,1,60,0.002031564712524414,0.023015260696411133,66,79,13,74,74,74,0,74,1.0,uniform,Min Best Case,False,66,79
24,96372106,2,10637319,1,60,0.0020029544830322266,0.016023874282836914,47,62,15,53,53,53,0,53,1.0,uniform,Min Best Case,False,47,62
25,96372106,2,10637320,1,60,0.0020411014556884766,0.020786523818969727,59,77,18,70,70,70,0,70,1.0,uniform,Min Best Case,False,59,77
26,96372106,2,10637321,1,60,0.06981277465820312,0.06123161315917969,117,150,33,136,136,136,0,136,1.0,uniform,Min Best Case,False,116,146
27,96372106,2,10637322,1,60,0.0029926300048828125,0.03558492660522461,71,89,18,83,83,83,0,83,1.0,uniform,Min Best Case,False,71,89
28,96372106,2,10637323,1,60,0.0040400028228759766,0.056809186935424805,98,119,21,108,108,108,0,108,1.0,uniform,Min Best Case,False,98,119
29,96372106,2,10637324,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,uniform,Min Best Case,False,-1,-1
30,96372106,2,10637325,1,60,0.0029566287994384766,0.02494335174560547,70,90,20,76,76,76,0,76,1.0,uniform,Min Best Case,False,70,90
31,96372106,2,10637326,1,60,0.0019960403442382812,0.017941713333129883,52,70,18,59,59,59,0,59,1.0,uniform,Min Best Case,False,52,70
32,96372106,2,10637327,1,60,0.021941661834716797,0.012964248657226562,49,58,9,52,52,52,0,52,1.0,uniform,Min Best Case,False,44,54
33,96372106,2,10637328,1,60,0.0009970664978027344,0.004985809326171875,24,31,7,29,29,29,0,29,1.0,uniform,Min Best Case,False,24,31
34,96372106,2,10637329,1,60,0.0009591579437255859,0.008992671966552734,37,42,5,40,40,40,0,40,1.0,uniform,Min Best Case,False,37,42
35,96372106,2,10637330,1,60,0.0009882450103759766,0.008974790573120117,30,38,8,34,34,34,0,34,1.0,uniform,Min Best Case,False,30,38
36,96372106,2,10637331,1,60,0.0019943714141845703,0.02194356918334961,58,72,14,67,67,67,0,67,1.0,uniform,Min Best Case,False,58,72
37,96372106,2,10637332,1,60,0.0009968280792236328,0.007975101470947266,37,46,9,42,42,42,0,42,1.0,uniform,Min Best Case,False,37,46
38,96372106,2,10637333,1,60,0.002955198287963867,0.024932861328125,63,84,21,76,76,76,0,76,1.0,uniform,Min Best Case,False,63,84
39,96372106,2,10637334,1,60,0.001975536346435547,0.044844865798950195,76,92,16,85,85,85,0,85,1.0,uniform,Min Best Case,False,76,92
40,96372106,2,10637335,1,60,0.0029947757720947266,0.024933815002441406,63,84,21,73,73,73,0,73,1.0,uniform,Min Best Case,False,63,84
41,96372106,2,10637336,1,60,0.0019915103912353516,0.025930404663085938,74,94,20,84,84,84,0,84,1.0,uniform,Min Best Case,False,74,94
42,96372106,2,10637337,1,60,0.0009922981262207031,0.0070073604583740234,33,43,10,35,35,35,0,35,1.0,uniform,Min Best Case,False,33,43
43,96372106,2,10637338,1,60,0.0019683837890625,0.011966943740844727,47,61,14,54,54,54,0,54,1.0,uniform,Min Best Case,False,47,61
44,96372106,2,10637339,1,60,0.00400090217590332,0.07181000709533691,97,127,30,114,114,114,0,114,1.0,uniform,Min Best Case,False,97,127
45,96372106,2,10637340,1,60,0.0019953250885009766,0.00997304916381836,36,39,3,38,38,38,0,38,1.0,uniform,Min Best Case,False,36,39
46,96372106,2,10637341,1,60,0.003988981246948242,0.08879446983337402,112,149,37,134,134,134,0,134,1.0,uniform,Min Best Case,False,112,149
47,96372106,2,10637342,1,60,0.0029735565185546875,0.029920339584350586,74,95,21,82,82,82,0,82,1.0,uniform,Min Best Case,False,74,95
48,96372106,2,10637343,1,60,0.0029680728912353516,0.034883975982666016,78,95,17,87,87,87,0,87,1.0,uniform,Min Best Case,False,78,95
49,96372106,2,10637344,1,60,0.0029909610748291016,0.06886696815490723,95,122,27,112,112,112,0,112,1.0,uniform,Min Best Case,False,95,122
50,96372106,2,10637345,1,60,0.002991199493408203,0.034874677658081055,80,94,14,89,89,89,0,89,1.0,uniform,Min Best Case,False,80,94
