Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,initial time,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Distribution,Objective,Communication
1,96372106,2,10637296,0,60,0.003989696502685547,0.00395655632019043,81,81,0,81,81,81,0,81,0.0,max,Min Worst Case,True
2,96372106,2,10637297,0,60,0.001995086669921875,0.006041049957275391,57,57,0,57,57,57,0,57,0.0,max,Min Worst Case,True
3,96372106,2,10637298,0,60,0.002992391586303711,0.003955841064453125,80,80,0,80,80,80,0,80,0.0,max,Min Worst Case,True
4,96372106,2,10637299,0,60,0.0020210742950439453,0.0019953250885009766,62,62,0,62,62,62,0,62,0.0,max,Min Worst Case,True
5,96372106,2,10637300,0,60,0.0029926300048828125,0.0029916763305664062,66,66,0,66,66,66,0,66,0.0,max,Min Worst Case,True
6,96372106,2,10637301,0,60,0.07633328437805176,0.0039899349212646484,82,82,0,82,82,82,0,82,0.0,max,Min Worst Case,True
7,96372106,2,10637302,0,60,0.0019936561584472656,0.0019931793212890625,45,45,0,45,45,45,0,45,0.0,max,Min Worst Case,True
8,96372106,2,10637303,0,60,0.0009968280792236328,0.0019948482513427734,33,33,0,33,33,33,0,33,0.0,max,Min Worst Case,True
9,96372106,2,10637304,0,60,0.001994609832763672,0.0009975433349609375,41,41,0,41,41,41,0,41,0.0,max,Min Worst Case,True
10,96372106,2,10637305,0,60,0.001994609832763672,0.0029909610748291016,73,73,0,73,73,73,0,73,0.0,max,Min Worst Case,True
11,96372106,2,10637306,0,60,0.0009975433349609375,0.0029973983764648438,30,30,0,30,30,30,0,30,0.0,max,Min Worst Case,True
12,96372106,2,10637307,0,60,0.002992868423461914,0.005984306335449219,64,64,0,64,64,64,0,64,0.0,max,Min Worst Case,True
13,96372106,2,10637308,0,60,0.004950761795043945,0.009937763214111328,118,118,0,118,118,118,0,118,0.0,max,Min Worst Case,True
14,96372106,2,10637309,0,60,0.000980377197265625,0.0034852027893066406,23,23,0,23,23,23,0,23,0.0,max,Min Worst Case,True
15,96372106,2,10637310,0,60,0.004971504211425781,0.008960723876953125,75,75,0,75,75,75,0,75,0.0,max,Min Worst Case,True
