Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,initial time,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Distribution,Communication
1,96372106,2,10637296,1,60,0.003989219665527344,0.004984855651855469,100,130,30,130,100,130,30,130,0.0,max,True
2,96372106,2,10637297,1,60,0.0019958019256591797,0.0029916763305664062,77,93,16,93,77,93,16,93,0.0,max,True
3,96372106,2,10637298,1,60,0.0029633045196533203,0.002992391586303711,99,130,31,130,99,130,31,130,0.0,max,True
4,96372106,2,10637299,1,60,0.009976387023925781,0.0019910335540771484,82,103,21,103,82,103,21,103,0.0,max,True
5,96372106,2,10637300,1,60,0.0029969215393066406,0.0029833316802978516,82,102,20,102,82,102,20,102,0.0,max,True
6,96372106,2,10637301,1,60,0.003989219665527344,0.003991365432739258,103,132,29,132,103,132,29,132,0.0,max,True
7,96372106,2,10637302,1,60,0.0019948482513427734,0.0019953250885009766,56,74,18,74,56,74,18,74,0.0,max,True
8,96372106,2,10637303,1,60,0.0019941329956054688,0.0029942989349365234,46,54,8,54,46,54,8,54,0.0,max,True
9,96372106,2,10637304,1,60,0.0019948482513427734,0.0009965896606445312,55,66,11,66,55,66,11,66,0.0,max,True
10,96372106,2,10637305,1,60,0.007018566131591797,0.002993345260620117,95,123,28,123,95,123,28,123,0.0,max,True
