Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,initial time,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Distribution,Objective,Communication,Min SIC,Max SIC
1,96372106,2,10637296,2,60,0.006980419158935547,0.07276630401611328,122,179,57,179,174,179,5,179,0.5,max,Min Best Case,True,122,179
2,96372106,2,10637297,2,60,0.0029914379119873047,0.03686690330505371,97,131,34,131,131,131,0,131,0.5,max,Min Best Case,True,97,131
3,96372106,2,10637298,2,60,0.0029914379119873047,0.05385446548461914,129,183,54,183,182,183,1,183,0.5,max,Min Best Case,True,129,183
4,96372106,2,10637299,2,60,0.0029921531677246094,0.02090907096862793,97,139,42,139,139,139,0,139,0.5,max,Min Best Case,True,97,139
5,96372106,2,10637300,2,60,0.0019943714141845703,0.0388944149017334,102,145,43,145,144,145,1,145,0.5,max,Min Best Case,True,102,145
6,96372106,2,10637301,2,60,0.002991914749145508,0.09075498580932617,127,188,61,188,186,188,2,188,0.5,max,Min Best Case,True,127,188
7,96372106,2,10637302,2,60,0.0019812583923339844,0.015956640243530273,70,102,32,102,98,102,4,102,0.5,max,Min Best Case,True,70,102
8,96372106,2,10637303,2,60,0.002987384796142578,0.023947477340698242,59,78,19,78,74,78,4,78,0.5,max,Min Best Case,True,59,78
9,96372106,2,10637304,2,60,0.0020008087158203125,0.013958215713500977,68,96,28,96,96,96,0,96,0.5,max,Min Best Case,True,68,96
10,96372106,2,10637305,2,60,0.004982709884643555,0.04884505271911621,122,172,50,172,168,172,4,172,0.5,max,Min Best Case,True,122,172
11,96372106,2,10637306,2,60,0.0010132789611816406,0.011967658996582031,52,68,16,68,64,68,4,68,0.5,max,Min Best Case,True,52,68
12,96372106,2,10637307,2,60,0.002989530563354492,0.0419001579284668,99,145,46,145,145,145,0,145,0.5,max,Min Best Case,True,99,145
13,96372106,2,10637308,2,60,0.004986763000488281,0.13261914253234863,180,266,86,266,261,266,5,266,0.5,max,Min Best Case,True,180,266
14,96372106,2,10637309,2,60,0.000997781753540039,0.00995635986328125,32,53,21,53,50,53,3,53,0.5,max,Min Best Case,True,32,53
15,96372106,2,10637310,2,60,0.021941423416137695,0.0688028335571289,122,176,54,176,159,162,3,162,0.5,max,Min Best Case,True,120,164
16,96372106,2,10637311,2,60,0.0009884834289550781,0.009963035583496094,35,56,21,56,53,56,3,56,0.5,max,Min Best Case,True,35,56
17,96372106,2,10637312,2,60,0.0029926300048828125,0.07079076766967773,137,198,61,198,195,198,3,198,0.5,max,Min Best Case,True,137,198
18,96372106,2,10637313,2,60,0.21043872833251953,0.1835331916809082,158,243,85,243,243,243,0,243,0.5,max,Min Best Case,True,156,248
19,96372106,2,10637314,2,60,0.003989458084106445,0.07978558540344238,131,189,58,189,189,189,0,189,0.5,max,Min Best Case,True,131,189
20,96372106,2,10637315,2,60,0.0019948482513427734,0.006958484649658203,31,47,16,47,47,47,0,47,0.5,max,Min Best Case,True,31,47
21,96372106,2,10637316,2,60,0.004986763000488281,0.14056873321533203,152,232,80,232,232,232,0,232,0.5,max,Min Best Case,True,152,232
22,96372106,2,10637317,2,60,0.001996278762817383,0.025929689407348633,77,112,35,112,107,112,5,112,0.5,max,Min Best Case,True,77,112
23,96372106,2,10637318,2,60,0.003023386001586914,0.032863616943359375,77,113,36,113,113,113,0,113,0.5,max,Min Best Case,True,77,113
24,96372106,2,10637319,2,60,0.002992391586303711,0.011968374252319336,55,94,39,94,90,94,4,94,0.5,max,Min Best Case,True,55,94
25,96372106,2,10637320,2,60,0.002991914749145508,0.02394723892211914,72,110,38,110,108,110,2,110,0.5,max,Min Best Case,True,72,110
26,96372106,2,10637321,2,60,1.488020420074463,1.3474266529083252,146,208,62,208,201,202,1,202,0.5,max,Min Best Case,True,144,202
27,96372106,2,10637322,2,60,0.0029914379119873047,0.03791928291320801,86,121,35,121,121,121,0,121,0.5,max,Min Best Case,True,86,121
28,96372106,2,10637323,2,60,0.003989458084106445,0.09474992752075195,117,175,58,175,172,175,3,175,0.5,max,Min Best Case,True,117,175
29,96372106,2,10637324,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,max,Min Best Case,True,-1,-1
30,96372106,2,10637325,2,60,0.0020067691802978516,0.03191399574279785,81,124,43,124,122,124,2,124,0.5,max,Min Best Case,True,81,124
31,96372106,2,10637326,2,60,0.0019941329956054688,0.017950057983398438,63,97,34,97,97,97,0,97,0.5,max,Min Best Case,True,63,97
32,96372106,2,10637327,2,60,0.029930830001831055,0.012991666793823242,62,88,26,88,87,88,1,88,0.5,max,Min Best Case,True,56,78
33,96372106,2,10637328,2,60,0.0009980201721191406,0.003988742828369141,31,41,10,41,41,41,0,41,0.5,max,Min Best Case,True,31,41
34,96372106,2,10637329,2,60,0.001994609832763672,0.008975982666015625,43,67,24,67,65,67,2,67,0.5,max,Min Best Case,True,43,67
35,96372106,2,10637330,2,60,0.0009970664978027344,0.013961315155029297,40,59,19,59,59,59,0,59,0.5,max,Min Best Case,True,40,59
