Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,initial time,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Distribution,Objective,Communication
1,96372106,2,10637296,0,60,0.003989458084106445,0.006918191909790039,81,81,0,81,81,81,0,81,0.5,max,Min Best Case,True
2,96372106,2,10637297,0,60,0.0019941329956054688,0.002990245819091797,57,57,0,57,57,57,0,57,0.5,max,Min Best Case,True
3,96372106,2,10637298,0,60,0.0029926300048828125,0.003989458084106445,80,80,0,80,80,80,0,80,0.5,max,Min Best Case,True
4,96372106,2,10637299,0,60,0.005983829498291016,0.003023862838745117,62,62,0,62,62,62,0,62,0.5,max,Min Best Case,True
5,96372106,2,10637300,0,60,0.0029931068420410156,0.0030090808868408203,66,66,0,66,66,66,0,66,0.5,max,Min Best Case,True
6,96372106,2,10637301,0,60,0.041869163513183594,0.004975795745849609,82,82,0,82,82,82,0,82,0.5,max,Min Best Case,True
7,96372106,2,10637302,0,60,0.0019941329956054688,0.0024826526641845703,45,45,0,45,45,45,0,45,0.5,max,Min Best Case,True
8,96372106,2,10637303,0,60,0.0019953250885009766,0.0020303726196289062,33,33,0,33,33,33,0,33,0.5,max,Min Best Case,True
9,96372106,2,10637304,0,60,0.0009696483612060547,0.0009968280792236328,41,41,0,41,41,41,0,41,0.5,max,Min Best Case,True
10,96372106,2,10637305,0,60,0.0059833526611328125,0.003026723861694336,73,73,0,73,73,73,0,73,0.5,max,Min Best Case,True
11,96372106,2,10637306,0,60,0.0009970664978027344,0.001994609832763672,30,30,0,30,30,30,0,30,0.5,max,Min Best Case,True
12,96372106,2,10637307,0,60,0.002991914749145508,0.003988981246948242,64,64,0,64,64,64,0,64,0.5,max,Min Best Case,True
13,96372106,2,10637308,0,60,0.004800319671630859,0.005983829498291016,118,118,0,118,118,118,0,118,0.5,max,Min Best Case,True
14,96372106,2,10637309,0,60,0.0017383098602294922,0.0009818077087402344,23,23,0,23,23,23,0,23,0.5,max,Min Best Case,True
15,96372106,2,10637310,0,60,0.003703594207763672,0.001994609832763672,75,75,0,75,75,75,0,75,0.5,max,Min Best Case,True
16,96372106,2,10637311,0,60,0.0009837150573730469,0.00196075439453125,24,24,0,24,24,24,0,24,0.5,max,Min Best Case,True
17,96372106,2,10637312,0,60,0.002991914749145508,0.004994392395019531,90,90,0,90,90,90,0,90,0.5,max,Min Best Case,True
18,96372106,2,10637313,0,60,0.005983591079711914,0.003989696502685547,106,106,0,106,106,106,0,106,0.5,max,Min Best Case,True
19,96372106,2,10637314,0,60,0.00498509407043457,0.004987955093383789,85,85,0,85,85,85,0,85,0.5,max,Min Best Case,True
20,96372106,2,10637315,0,60,0.001386404037475586,0.0010364055633544922,22,22,0,22,22,22,0,22,0.5,max,Min Best Case,True
21,96372106,2,10637316,0,60,0.005986213684082031,0.0050127506256103516,106,106,0,106,106,106,0,106,0.5,max,Min Best Case,True
22,96372106,2,10637317,0,60,0.001993417739868164,0.0019626617431640625,52,52,0,52,52,52,0,52,0.5,max,Min Best Case,True
23,96372106,2,10637318,0,60,0.00398707389831543,0.0019927024841308594,49,49,0,49,49,49,0,49,0.5,max,Min Best Case,True
24,96372106,2,10637319,0,60,0.0019943714141845703,0.0029914379119873047,41,41,0,41,41,41,0,41,0.5,max,Min Best Case,True
25,96372106,2,10637320,0,60,0.0019538402557373047,0.001993894577026367,48,48,0,48,48,48,0,48,0.5,max,Min Best Case,True
26,96372106,2,10637321,0,60,0.006979465484619141,0.002991914749145508,92,92,0,92,92,92,0,92,0.5,max,Min Best Case,True
27,96372106,2,10637322,0,60,0.001996755599975586,0.003988027572631836,57,57,0,57,57,57,0,57,0.5,max,Min Best Case,True
28,96372106,2,10637323,0,60,0.0029976367950439453,0.003987550735473633,75,75,0,75,75,75,0,75,0.5,max,Min Best Case,True
29,96372106,2,10637324,0,60,0.4880373477935791,0.001995086669921875,38,38,0,38,38,38,0,38,0.5,max,Min Best Case,True
30,96372106,2,10637325,0,60,0.0020117759704589844,0.003991127014160156,54,54,0,54,54,54,0,54,0.5,max,Min Best Case,True
31,96372106,2,10637326,0,60,0.002020597457885742,0.0020449161529541016,45,45,0,45,45,45,0,45,0.5,max,Min Best Case,True
32,96372106,2,10637327,0,60,0.005854129791259766,0.0010302066802978516,36,36,0,36,36,36,0,36,0.5,max,Min Best Case,True
33,96372106,2,10637328,0,60,0.0,0.000997781753540039,20,20,0,20,20,20,0,20,0.5,max,Min Best Case,True
34,96372106,2,10637329,0,60,0.0015273094177246094,0.001994609832763672,29,29,0,29,29,29,0,29,0.5,max,Min Best Case,True
35,96372106,2,10637330,0,60,0.001993894577026367,0.001995086669921875,24,24,0,24,24,24,0,24,0.5,max,Min Best Case,True
36,96372106,2,10637331,0,60,0.003238201141357422,0.002992391586303711,43,43,0,43,43,43,0,43,0.5,max,Min Best Case,True
37,96372106,2,10637332,0,60,0.0010609626770019531,0.0009047985076904297,28,28,0,28,28,28,0,28,0.5,max,Min Best Case,True
38,96372106,2,10637333,0,60,0.004717111587524414,0.002933025360107422,53,53,0,53,53,53,0,53,0.5,max,Min Best Case,True
39,96372106,2,10637334,0,60,0.0030345916748046875,0.0029845237731933594,60,60,0,60,60,60,0,60,0.5,max,Min Best Case,True
40,96372106,2,10637335,0,60,0.00485539436340332,0.003002166748046875,52,52,0,52,52,52,0,52,0.5,max,Min Best Case,True
41,96372106,2,10637336,0,60,0.004986763000488281,0.002985715866088867,56,56,0,56,56,56,0,56,0.5,max,Min Best Case,True
42,96372106,2,10637337,0,60,0.0015370845794677734,0.0010166168212890625,27,27,0,27,27,27,0,27,0.5,max,Min Best Case,True
43,96372106,2,10637338,0,60,0.0014824867248535156,0.001994609832763672,39,39,0,39,39,39,0,39,0.5,max,Min Best Case,True
44,96372106,2,10637339,0,60,0.003195524215698242,0.007075309753417969,81,81,0,81,81,81,0,81,0.5,max,Min Best Case,True
45,96372106,2,10637340,0,60,0.0009319782257080078,0.001994609832763672,29,29,0,29,29,29,0,29,0.5,max,Min Best Case,True
46,96372106,2,10637341,0,60,0.003989458084106445,0.005983591079711914,93,93,0,93,93,93,0,93,0.5,max,Min Best Case,True
47,96372106,2,10637342,0,60,0.0019943714141845703,0.002992868423461914,61,61,0,61,61,61,0,61,0.5,max,Min Best Case,True
48,96372106,2,10637343,0,60,0.002991914749145508,0.0029914379119873047,60,60,0,60,60,60,0,60,0.5,max,Min Best Case,True
49,96372106,2,10637344,0,60,0.003989696502685547,0.003985166549682617,79,79,0,79,79,79,0,79,0.5,max,Min Best Case,True
50,96372106,2,10637345,0,60,0.002991914749145508,0.0029954910278320312,63,63,0,63,63,63,0,63,0.5,max,Min Best Case,True
