Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,initial time,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Distribution,Objective,Communication,Min SIC,Max SIC
1,96372106,2,10637296,0,60,0.005041599273681641,0.018952369689941406,81,81,0,81,81,81,0,81,0.0,min,Min Best Case,False,81,81
2,96372106,2,10637297,0,60,0.002010345458984375,0.01096200942993164,57,57,0,57,57,57,0,57,0.0,min,Min Best Case,False,57,57
3,96372106,2,10637298,0,60,0.001992464065551758,0.01196742057800293,80,80,0,80,80,80,0,80,0.0,min,Min Best Case,False,80,80
4,96372106,2,10637299,0,60,0.002991914749145508,0.007979631423950195,62,62,0,62,62,62,0,62,0.0,min,Min Best Case,False,62,62
5,96372106,2,10637300,0,60,0.0029916763305664062,0.010974884033203125,66,66,0,66,66,66,0,66,0.0,min,Min Best Case,False,66,66
6,96372106,2,10637301,0,60,0.042885780334472656,0.013994455337524414,82,82,0,82,82,82,0,82,0.0,min,Min Best Case,False,82,82
7,96372106,2,10637302,0,60,0.0029942989349365234,0.006986141204833984,45,45,0,45,45,45,0,45,0.0,min,Min Best Case,False,45,45
8,96372106,2,10637303,0,60,0.0019936561584472656,0.008976221084594727,33,33,0,33,33,33,0,33,0.0,min,Min Best Case,False,33,33
9,96372106,2,10637304,0,60,0.0019943714141845703,0.005982398986816406,41,41,0,41,41,41,0,41,0.0,min,Min Best Case,False,41,41
10,96372106,2,10637305,0,60,0.003989458084106445,0.0119171142578125,73,73,0,73,73,73,0,73,0.0,min,Min Best Case,False,73,73
11,96372106,2,10637306,0,60,0.001994609832763672,0.004989147186279297,30,30,0,30,30,30,0,30,0.0,min,Min Best Case,False,30,30
12,96372106,2,10637307,0,60,0.002991914749145508,0.011969566345214844,64,64,0,64,64,64,0,64,0.0,min,Min Best Case,False,64,64
13,96372106,2,10637308,0,60,0.004957675933837891,0.01598978042602539,118,118,0,118,118,118,0,118,0.0,min,Min Best Case,False,118,118
14,96372106,2,10637309,0,60,0.0009849071502685547,0.005984306335449219,23,23,0,23,23,23,0,23,0.0,min,Min Best Case,False,23,23
15,96372106,2,10637310,0,60,0.002957582473754883,0.010968685150146484,75,75,0,75,75,75,0,75,0.0,min,Min Best Case,False,75,75
16,96372106,2,10637311,0,60,0.0010492801666259766,0.005982637405395508,24,24,0,24,24,24,0,24,0.0,min,Min Best Case,False,24,24
17,96372106,2,10637312,0,60,0.003988981246948242,0.015957117080688477,90,90,0,90,90,90,0,90,0.0,min,Min Best Case,False,90,90
18,96372106,2,10637313,0,60,0.003989458084106445,0.01695394515991211,106,106,0,106,106,106,0,106,0.0,min,Min Best Case,False,106,106
19,96372106,2,10637314,0,60,0.004015922546386719,0.015932321548461914,85,85,0,85,85,85,0,85,0.0,min,Min Best Case,False,85,85
20,96372106,2,10637315,0,60,0.0009984970092773438,0.004929542541503906,22,22,0,22,22,22,0,22,0.0,min,Min Best Case,False,22,22
21,96372106,2,10637316,0,60,0.003989219665527344,0.018989086151123047,106,106,0,106,106,106,0,106,0.0,min,Min Best Case,False,106,106
22,96372106,2,10637317,0,60,0.0019948482513427734,0.008002758026123047,52,52,0,52,52,52,0,52,0.0,min,Min Best Case,False,52,52
23,96372106,2,10637318,0,60,0.0019943714141845703,0.007975339889526367,49,49,0,49,49,49,0,49,0.0,min,Min Best Case,False,49,49
24,96372106,2,10637319,0,60,0.0019578933715820312,0.007978677749633789,41,41,0,41,41,41,0,41,0.0,min,Min Best Case,False,41,41
25,96372106,2,10637320,0,60,0.0019948482513427734,0.009973526000976562,48,48,0,48,48,48,0,48,0.0,min,Min Best Case,False,48,48
26,96372106,2,10637321,0,60,0.00399470329284668,0.010971307754516602,92,92,0,92,92,92,0,92,0.0,min,Min Best Case,False,92,92
27,96372106,2,10637322,0,60,0.00399017333984375,0.010969161987304688,57,57,0,57,57,57,0,57,0.0,min,Min Best Case,False,57,57
28,96372106,2,10637323,0,60,0.0059833526611328125,0.01994633674621582,75,75,0,75,75,75,0,75,0.0,min,Min Best Case,False,75,75
29,96372106,2,10637324,0,60,0.3640267848968506,0.007977724075317383,38,38,0,38,38,38,0,38,0.0,min,Min Best Case,False,30,30
30,96372106,2,10637325,0,60,0.0029900074005126953,0.00992274284362793,54,54,0,54,54,54,0,54,0.0,min,Min Best Case,False,54,54
31,96372106,2,10637326,0,60,0.001994609832763672,0.007939815521240234,45,45,0,45,45,45,0,45,0.0,min,Min Best Case,False,45,45
32,96372106,2,10637327,0,60,0.0029973983764648438,0.004987478256225586,36,36,0,36,36,36,0,36,0.0,min,Min Best Case,False,35,35
33,96372106,2,10637328,0,60,0.0009696483612060547,0.005984783172607422,20,20,0,20,20,20,0,20,0.0,min,Min Best Case,False,20,20
34,96372106,2,10637329,0,60,0.001995086669921875,0.004986763000488281,29,29,0,29,29,29,0,29,0.0,min,Min Best Case,False,29,29
35,96372106,2,10637330,0,60,0.000997304916381836,0.005944252014160156,24,24,0,24,24,24,0,24,0.0,min,Min Best Case,False,24,24
36,96372106,2,10637331,0,60,0.0020051002502441406,0.008977651596069336,43,43,0,43,43,43,0,43,0.0,min,Min Best Case,False,43,43
37,96372106,2,10637332,0,60,0.0009984970092773438,0.0049855709075927734,28,28,0,28,28,28,0,28,0.0,min,Min Best Case,False,28,28
38,96372106,2,10637333,0,60,0.0019941329956054688,0.00799250602722168,53,53,0,53,53,53,0,53,0.0,min,Min Best Case,False,53,53
39,96372106,2,10637334,0,60,0.003988981246948242,0.011967658996582031,60,60,0,60,60,60,0,60,0.0,min,Min Best Case,False,60,60
40,96372106,2,10637335,0,60,0.0019960403442382812,0.008008480072021484,52,52,0,52,52,52,0,52,0.0,min,Min Best Case,False,52,52
41,96372106,2,10637336,0,60,0.002992391586303711,0.011967658996582031,56,56,0,56,56,56,0,56,0.0,min,Min Best Case,False,56,56
42,96372106,2,10637337,0,60,0.0010006427764892578,0.004986763000488281,27,27,0,27,27,27,0,27,0.0,min,Min Best Case,False,27,27
43,96372106,2,10637338,0,60,0.001959085464477539,0.005988597869873047,39,39,0,39,39,39,0,39,0.0,min,Min Best Case,False,39,39
44,96372106,2,10637339,0,60,0.004987478256225586,0.016495943069458008,81,81,0,81,81,81,0,81,0.0,min,Min Best Case,False,81,81
45,96372106,2,10637340,0,60,0.0019958019256591797,0.006981372833251953,29,29,0,29,29,29,0,29,0.0,min,Min Best Case,False,29,29
46,96372106,2,10637341,0,60,0.004014253616333008,0.018990755081176758,93,93,0,93,93,93,0,93,0.0,min,Min Best Case,False,93,93
47,96372106,2,10637342,0,60,0.002989530563354492,0.009974241256713867,61,61,0,61,61,61,0,61,0.0,min,Min Best Case,False,61,61
48,96372106,2,10637343,0,60,0.0029621124267578125,0.013961553573608398,60,60,0,60,60,60,0,60,0.0,min,Min Best Case,False,60,60
49,96372106,2,10637344,0,60,0.0039865970611572266,0.01795172691345215,79,79,0,79,79,79,0,79,0.0,min,Min Best Case,False,79,79
50,96372106,2,10637345,0,60,0.004987955093383789,0.008985280990600586,63,63,0,63,63,63,0,63,0.0,min,Min Best Case,False,63,63
