Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,initial time,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Distribution,Objective,Communication
1,96372106,2,10637296,0,60,0.003989458084106445,0.0069811344146728516,81,81,0,81,81,81,0,81,0.5,min,Min Best Case,False
2,96372106,2,10637297,0,60,0.0019941329956054688,0.0029969215393066406,57,57,0,57,57,57,0,57,0.5,min,Min Best Case,False
3,96372106,2,10637298,0,60,0.0029926300048828125,0.0039861202239990234,80,80,0,80,80,80,0,80,0.5,min,Min Best Case,False
4,96372106,2,10637299,0,60,0.005983829498291016,0.002990245819091797,62,62,0,62,62,62,0,62,0.5,min,Min Best Case,False
5,96372106,2,10637300,0,60,0.0029931068420410156,0.0030155181884765625,66,66,0,66,66,66,0,66,0.5,min,Min Best Case,False
6,96372106,2,10637301,0,60,0.041869163513183594,0.006053924560546875,82,82,0,82,82,82,0,82,0.5,min,Min Best Case,False
7,96372106,2,10637302,0,60,0.0019941329956054688,0.0019407272338867188,45,45,0,45,45,45,0,45,0.5,min,Min Best Case,False
8,96372106,2,10637303,0,60,0.0019953250885009766,0.0029549598693847656,33,33,0,33,33,33,0,33,0.5,min,Min Best Case,False
9,96372106,2,10637304,0,60,0.0009696483612060547,0.0019931793212890625,41,41,0,41,41,41,0,41,0.5,min,Min Best Case,False
10,96372106,2,10637305,0,60,0.0059833526611328125,0.003995180130004883,73,73,0,73,73,73,0,73,0.5,min,Min Best Case,False
11,96372106,2,10637306,0,60,0.0009970664978027344,0.0009975433349609375,30,30,0,30,30,30,0,30,0.5,min,Min Best Case,False
12,96372106,2,10637307,0,60,0.002991914749145508,0.003990650177001953,64,64,0,64,64,64,0,64,0.5,min,Min Best Case,False
13,96372106,2,10637308,0,60,0.004800319671630859,0.004983663558959961,118,118,0,118,118,118,0,118,0.5,min,Min Best Case,False
