Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,initial time,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Distribution,Objective,Communication
1,96372106,2,10637296,0,60,0.003989696502685547,0.007017374038696289,81,81,0,81,81,81,0,81,0.5,uniform,Min Worst Case,False
2,96372106,2,10637297,0,60,0.001995086669921875,0.003003358840942383,57,57,0,57,57,57,0,57,0.5,uniform,Min Worst Case,False
3,96372106,2,10637298,0,60,0.002992391586303711,0.00499415397644043,80,80,0,80,80,80,0,80,0.5,uniform,Min Worst Case,False
4,96372106,2,10637299,0,60,0.0020210742950439453,0.002991914749145508,62,62,0,62,62,62,0,62,0.5,uniform,Min Worst Case,False
5,96372106,2,10637300,0,60,0.0029926300048828125,0.0059833526611328125,66,66,0,66,66,66,0,66,0.5,uniform,Min Worst Case,False
6,96372106,2,10637301,0,60,0.07633328437805176,0.004987239837646484,82,82,0,82,82,82,0,82,0.5,uniform,Min Worst Case,False
7,96372106,2,10637302,0,60,0.0019936561584472656,0.003989696502685547,45,45,0,45,45,45,0,45,0.5,uniform,Min Worst Case,False
8,96372106,2,10637303,0,60,0.0009968280792236328,0.0029909610748291016,33,33,0,33,33,33,0,33,0.5,uniform,Min Worst Case,False
9,96372106,2,10637304,0,60,0.001994609832763672,0.0033698081970214844,41,41,0,41,41,41,0,41,0.5,uniform,Min Worst Case,False
10,96372106,2,10637305,0,60,0.001994609832763672,0.0029931068420410156,73,73,0,73,73,73,0,73,0.5,uniform,Min Worst Case,False
11,96372106,2,10637306,0,60,0.0009975433349609375,0.001982450485229492,30,30,0,30,30,30,0,30,0.5,uniform,Min Worst Case,False
12,96372106,2,10637307,0,60,0.002992868423461914,0.0049419403076171875,64,64,0,64,64,64,0,64,0.5,uniform,Min Worst Case,False
13,96372106,2,10637308,0,60,0.004950761795043945,0.004919767379760742,118,118,0,118,118,118,0,118,0.5,uniform,Min Worst Case,False
14,96372106,2,10637309,0,60,0.000980377197265625,0.0019338130950927734,23,23,0,23,23,23,0,23,0.5,uniform,Min Worst Case,False
15,96372106,2,10637310,0,60,0.004971504211425781,0.00399327278137207,75,75,0,75,75,75,0,75,0.5,uniform,Min Worst Case,False
16,96372106,2,10637311,0,60,0.0019021034240722656,0.0019943714141845703,24,24,0,24,24,24,0,24,0.5,uniform,Min Worst Case,False
17,96372106,2,10637312,0,60,0.007705211639404297,0.003988742828369141,90,90,0,90,90,90,0,90,0.5,uniform,Min Worst Case,False
18,96372106,2,10637313,0,60,0.007486820220947266,0.005984067916870117,106,106,0,106,106,106,0,106,0.5,uniform,Min Worst Case,False
19,96372106,2,10637314,0,60,0.0057299137115478516,0.004988670349121094,85,85,0,85,85,85,0,85,0.5,uniform,Min Worst Case,False
20,96372106,2,10637315,0,60,0.0018656253814697266,0.0019948482513427734,22,22,0,22,22,22,0,22,0.5,uniform,Min Worst Case,False
21,96372106,2,10637316,0,60,0.0060901641845703125,0.007903337478637695,106,106,0,106,106,106,0,106,0.5,uniform,Min Worst Case,False
22,96372106,2,10637317,0,60,0.0029909610748291016,0.003991603851318359,52,52,0,52,52,52,0,52,0.5,uniform,Min Worst Case,False
23,96372106,2,10637318,0,60,0.00399327278137207,0.0029916763305664062,49,49,0,49,49,49,0,49,0.5,uniform,Min Worst Case,False
24,96372106,2,10637319,0,60,0.003989696502685547,0.0019788742065429688,41,41,0,41,41,41,0,41,0.5,uniform,Min Worst Case,False
25,96372106,2,10637320,0,60,0.0019943714141845703,0.00299072265625,48,48,0,48,48,48,0,48,0.5,uniform,Min Worst Case,False
26,96372106,2,10637321,0,60,0.004987478256225586,0.0029916763305664062,92,92,0,92,92,92,0,92,0.5,uniform,Min Worst Case,False
27,96372106,2,10637322,0,60,0.0019948482513427734,0.004029989242553711,57,57,0,57,57,57,0,57,0.5,uniform,Min Worst Case,False
28,96372106,2,10637323,0,60,0.002991914749145508,0.005845069885253906,75,75,0,75,75,75,0,75,0.5,uniform,Min Worst Case,False
29,96372106,2,10637324,0,60,0.49246764183044434,0.0032470226287841797,38,38,0,38,38,38,0,38,0.5,uniform,Min Worst Case,False
30,96372106,2,10637325,0,60,0.0029985904693603516,0.0029909610748291016,54,54,0,54,54,54,0,54,0.5,uniform,Min Worst Case,False
31,96372106,2,10637326,0,60,0.0019931793212890625,0.0032546520233154297,45,45,0,45,45,45,0,45,0.5,uniform,Min Worst Case,False
32,96372106,2,10637327,0,60,0.0069789886474609375,0.0019996166229248047,36,36,0,36,36,36,0,36,0.5,uniform,Min Worst Case,False
33,96372106,2,10637328,0,60,0.0009965896606445312,0.0010957717895507812,20,20,0,20,20,20,0,20,0.5,uniform,Min Worst Case,False
34,96372106,2,10637329,0,60,0.001934051513671875,0.0019927024841308594,29,29,0,29,29,29,0,29,0.5,uniform,Min Worst Case,False
