Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,initial time,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Distribution,Objective,Communication
1,96372106,2,10637296,1,60,0.003989458084106445,0.21092581748962402,100,130,30,115,115,115,0,115,1.0,uniform,Min Best Case,True
2,96372106,2,10637297,1,60,0.004987001419067383,0.05686807632446289,77,93,16,88,88,88,0,88,1.0,uniform,Min Best Case,True
3,96372106,2,10637298,1,60,0.0029916763305664062,0.10981345176696777,99,130,31,113,113,113,0,113,1.0,uniform,Min Best Case,True
4,96372106,2,10637299,1,60,0.005982637405395508,0.07305169105529785,80,101,21,91,91,91,0,91,1.0,uniform,Min Best Case,True
5,96372106,2,10637300,1,60,0.0030074119567871094,0.06469130516052246,82,102,20,88,88,88,0,88,1.0,uniform,Min Best Case,True
6,96372106,2,10637301,1,60,0.00398707389831543,0.154585599899292,103,132,29,124,124,124,0,124,1.0,uniform,Min Best Case,True
7,96372106,2,10637302,1,60,0.001975536346435547,0.028074026107788086,56,74,18,63,63,63,0,63,1.0,uniform,Min Best Case,True
8,96372106,2,10637303,1,60,0.001984119415283203,0.0330655574798584,46,54,8,50,50,50,0,50,1.0,uniform,Min Best Case,True
9,96372106,2,10637304,1,60,0.0019941329956054688,0.025843143463134766,55,66,11,62,62,62,0,62,1.0,uniform,Min Best Case,True
10,96372106,2,10637305,1,60,0.0049877166748046875,0.0999906063079834,95,123,28,111,111,111,0,111,1.0,uniform,Min Best Case,True
11,96372106,2,10637306,1,60,0.001001596450805664,0.018977642059326172,40,49,9,45,45,45,0,45,1.0,uniform,Min Best Case,True
12,96372106,2,10637307,1,60,0.0029909610748291016,0.09288692474365234,81,101,20,91,91,91,0,91,1.0,uniform,Min Best Case,True
13,96372106,2,10637308,1,60,0.025289297103881836,3.0670690536499023,144,191,47,166,165,165,0,165,1.0,uniform,Min Best Case,True
14,96372106,2,10637309,1,60,0.0009982585906982422,0.014045953750610352,28,40,12,34,34,34,0,34,1.0,uniform,Min Best Case,True
