Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,initial time,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Distribution,Objective,Communication
1,96372106,2,10637296,0,60,0.003989696502685547,0.0069637298583984375,81,81,0,81,81,81,0,81,0.5,min,Min Worst Case,True
2,96372106,2,10637297,0,60,0.001995086669921875,0.002995729446411133,57,57,0,57,57,57,0,57,0.5,min,Min Worst Case,True
3,96372106,2,10637298,0,60,0.002992391586303711,0.003308534622192383,80,80,0,80,80,80,0,80,0.5,min,Min Worst Case,True
4,96372106,2,10637299,0,60,0.0020210742950439453,0.003884553909301758,62,62,0,62,62,62,0,62,0.5,min,Min Worst Case,True
5,96372106,2,10637300,0,60,0.0029926300048828125,0.002991914749145508,66,66,0,66,66,66,0,66,0.5,min,Min Worst Case,True
6,96372106,2,10637301,0,60,0.07633328437805176,0.006871938705444336,82,82,0,82,82,82,0,82,0.5,min,Min Worst Case,True
7,96372106,2,10637302,0,60,0.0019936561584472656,0.001992940902709961,45,45,0,45,45,45,0,45,0.5,min,Min Worst Case,True
8,96372106,2,10637303,0,60,0.0009968280792236328,0.003122091293334961,33,33,0,33,33,33,0,33,0.5,min,Min Worst Case,True
9,96372106,2,10637304,0,60,0.001994609832763672,0.0019927024841308594,41,41,0,41,41,41,0,41,0.5,min,Min Worst Case,True
10,96372106,2,10637305,0,60,0.001994609832763672,0.003015279769897461,73,73,0,73,73,73,0,73,0.5,min,Min Worst Case,True
11,96372106,2,10637306,0,60,0.0009975433349609375,0.001994609832763672,30,30,0,30,30,30,0,30,0.5,min,Min Worst Case,True
12,96372106,2,10637307,0,60,0.002992868423461914,0.003988981246948242,64,64,0,64,64,64,0,64,0.5,min,Min Worst Case,True
13,96372106,2,10637308,0,60,0.004950761795043945,0.003991127014160156,118,118,0,118,118,118,0,118,0.5,min,Min Worst Case,True
14,96372106,2,10637309,0,60,0.000980377197265625,0.0009999275207519531,23,23,0,23,23,23,0,23,0.5,min,Min Worst Case,True
15,96372106,2,10637310,0,60,0.004971504211425781,0.0029900074005126953,75,75,0,75,75,75,0,75,0.5,min,Min Worst Case,True
16,96372106,2,10637311,0,60,0.0019021034240722656,0.000997781753540039,24,24,0,24,24,24,0,24,0.5,min,Min Worst Case,True
17,96372106,2,10637312,0,60,0.007705211639404297,0.002991199493408203,90,90,0,90,90,90,0,90,0.5,min,Min Worst Case,True
18,96372106,2,10637313,0,60,0.007486820220947266,0.005004405975341797,106,106,0,106,106,106,0,106,0.5,min,Min Worst Case,True
19,96372106,2,10637314,0,60,0.0057299137115478516,0.005222797393798828,85,85,0,85,85,85,0,85,0.5,min,Min Worst Case,True
20,96372106,2,10637315,0,60,0.0018656253814697266,0.000993967056274414,22,22,0,22,22,22,0,22,0.5,min,Min Worst Case,True
21,96372106,2,10637316,0,60,0.0060901641845703125,0.003935575485229492,106,106,0,106,106,106,0,106,0.5,min,Min Worst Case,True
22,96372106,2,10637317,0,60,0.0029909610748291016,0.0029916763305664062,52,52,0,52,52,52,0,52,0.5,min,Min Worst Case,True
23,96372106,2,10637318,0,60,0.00399327278137207,0.0019888877868652344,49,49,0,49,49,49,0,49,0.5,min,Min Worst Case,True
24,96372106,2,10637319,0,60,0.003989696502685547,0.001995086669921875,41,41,0,41,41,41,0,41,0.5,min,Min Worst Case,True
25,96372106,2,10637320,0,60,0.0019943714141845703,0.001995563507080078,48,48,0,48,48,48,0,48,0.5,min,Min Worst Case,True
