Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,initial time,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Distribution,Objective,Communication,Min SIC,Max SIC
1,96372106,2,10637296,1,60,0.004951953887939453,0.09778261184692383,100,130,30,115,115,115,0,115,1.0,uniform,Min Worst Case,False,100,130
2,96372106,2,10637297,1,60,0.002964019775390625,0.026928424835205078,77,93,16,88,88,88,0,88,1.0,uniform,Min Worst Case,False,77,93
3,96372106,2,10637298,1,60,0.003020048141479492,0.09326910972595215,99,130,31,113,113,113,0,113,1.0,uniform,Min Worst Case,False,99,130
4,96372106,2,10637299,1,60,0.007978200912475586,0.0359034538269043,80,101,21,91,91,91,0,91,1.0,uniform,Min Worst Case,False,80,103
5,96372106,2,10637300,1,60,0.003000974655151367,0.044890403747558594,82,102,20,88,88,88,0,88,1.0,uniform,Min Worst Case,False,82,102
6,96372106,2,10637301,1,60,0.003968000411987305,0.0738832950592041,103,132,29,124,124,124,0,124,1.0,uniform,Min Worst Case,False,103,132
7,96372106,2,10637302,1,60,0.001981019973754883,0.017015933990478516,56,74,18,63,63,63,0,63,1.0,uniform,Min Worst Case,False,56,74
8,96372106,2,10637303,1,60,0.002022266387939453,0.015009403228759766,46,54,8,50,50,50,0,50,1.0,uniform,Min Worst Case,False,46,54
9,96372106,2,10637304,1,60,0.0019936561584472656,0.015958547592163086,55,66,11,62,62,62,0,62,1.0,uniform,Min Worst Case,False,55,66
10,96372106,2,10637305,1,60,0.003989219665527344,0.0428929328918457,95,123,28,111,111,111,0,111,1.0,uniform,Min Worst Case,False,95,123
11,96372106,2,10637306,1,60,0.0019915103912353516,0.007970571517944336,40,49,9,45,45,45,0,45,1.0,uniform,Min Worst Case,False,40,49
12,96372106,2,10637307,1,60,0.00498652458190918,0.04394817352294922,81,101,20,91,91,91,0,91,1.0,uniform,Min Worst Case,False,81,101
13,96372106,2,10637308,1,60,0.04288506507873535,0.11364412307739258,146,188,42,165,165,165,0,165,1.0,uniform,Min Worst Case,False,143,191
14,96372106,2,10637309,1,60,0.0019462108612060547,0.007977008819580078,28,40,12,34,34,34,0,34,1.0,uniform,Min Worst Case,False,28,40
15,96372106,2,10637310,1,60,0.09870743751525879,0.05385637283325195,96,117,21,110,110,110,0,110,1.0,uniform,Min Worst Case,False,95,117
16,96372106,2,10637311,1,60,0.001994609832763672,0.010508298873901367,31,39,8,35,35,35,0,35,1.0,uniform,Min Worst Case,False,31,39
17,96372106,2,10637312,1,60,0.00399017333984375,0.08227062225341797,112,144,32,131,131,131,0,131,1.0,uniform,Min Worst Case,False,112,144
18,96372106,2,10637313,1,60,0.00398707389831543,0.09174633026123047,132,174,42,153,153,153,0,153,1.0,uniform,Min Worst Case,False,132,174
19,96372106,2,10637314,1,60,0.0050046443939208984,0.08577704429626465,106,131,25,118,118,118,0,118,1.0,uniform,Min Worst Case,False,106,131
20,96372106,2,10637315,1,60,0.0009968280792236328,0.004952907562255859,26,34,8,30,30,30,0,30,1.0,uniform,Min Worst Case,False,26,34
21,96372106,2,10637316,1,60,0.00598907470703125,0.11569046974182129,125,163,38,142,142,142,0,142,1.0,uniform,Min Worst Case,False,125,163
22,96372106,2,10637317,1,60,0.002991914749145508,0.023934125900268555,65,84,19,75,75,75,0,75,1.0,uniform,Min Worst Case,False,65,84
23,96372106,2,10637318,1,60,0.001994609832763672,0.020913362503051758,66,79,13,74,74,74,0,74,1.0,uniform,Min Worst Case,False,66,79
24,96372106,2,10637319,1,60,0.0019686222076416016,0.016011476516723633,47,62,15,53,53,53,0,53,1.0,uniform,Min Worst Case,False,47,62
25,96372106,2,10637320,1,60,0.003032684326171875,0.017954349517822266,59,77,18,70,70,70,0,70,1.0,uniform,Min Worst Case,False,59,77
26,96372106,2,10637321,1,60,0.09570765495300293,0.08272123336791992,120,150,30,136,132,132,0,132,1.0,uniform,Min Worst Case,False,116,146
27,96372106,2,10637322,1,60,0.003003358840942383,0.032886505126953125,71,89,18,83,83,83,0,83,1.0,uniform,Min Worst Case,False,71,89
28,96372106,2,10637323,1,60,0.0029909610748291016,0.0658273696899414,98,119,21,108,108,108,0,108,1.0,uniform,Min Worst Case,False,98,119
29,96372106,2,10637324,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,uniform,Min Worst Case,False,-1,-1
30,96372106,2,10637325,1,60,0.002021312713623047,0.026898860931396484,70,90,20,76,76,76,0,76,1.0,uniform,Min Worst Case,False,70,90
31,96372106,2,10637326,1,60,0.0019488334655761719,0.017951488494873047,52,70,18,59,59,59,0,59,1.0,uniform,Min Worst Case,False,52,70
32,96372106,2,10637327,1,60,0.021933317184448242,0.010970592498779297,49,58,9,52,52,52,0,52,1.0,uniform,Min Worst Case,False,44,54
33,96372106,2,10637328,1,60,0.0,0.00598454475402832,24,31,7,29,29,29,0,29,1.0,uniform,Min Worst Case,False,24,31
34,96372106,2,10637329,1,60,0.0019943714141845703,0.008014202117919922,37,42,5,40,40,40,0,40,1.0,uniform,Min Worst Case,False,37,42
35,96372106,2,10637330,1,60,0.001994609832763672,0.011973142623901367,30,38,8,34,34,34,0,34,1.0,uniform,Min Worst Case,False,30,38
36,96372106,2,10637331,1,60,0.0029916763305664062,0.02094411849975586,58,72,14,67,67,67,0,67,1.0,uniform,Min Worst Case,False,58,72
37,96372106,2,10637332,1,60,0.0009965896606445312,0.007984399795532227,37,46,9,42,42,42,0,42,1.0,uniform,Min Worst Case,False,37,46
38,96372106,2,10637333,1,60,0.0029916763305664062,0.02196788787841797,63,84,21,76,76,76,0,76,1.0,uniform,Min Worst Case,False,63,84
39,96372106,2,10637334,1,60,0.0019943714141845703,0.030924320220947266,76,92,16,85,85,85,0,85,1.0,uniform,Min Worst Case,False,76,92
40,96372106,2,10637335,1,60,0.001995086669921875,0.025948524475097656,63,84,21,73,73,73,0,73,1.0,uniform,Min Worst Case,False,63,84
41,96372106,2,10637336,1,60,0.002992391586303711,0.03085947036743164,74,94,20,84,84,84,0,84,1.0,uniform,Min Worst Case,False,74,94
42,96372106,2,10637337,1,60,0.0009970664978027344,0.008976459503173828,33,43,10,35,35,35,0,35,1.0,uniform,Min Worst Case,False,33,43
43,96372106,2,10637338,1,60,0.0019941329956054688,0.01199197769165039,47,61,14,54,54,54,0,54,1.0,uniform,Min Worst Case,False,47,61
44,96372106,2,10637339,1,60,0.0029921531677246094,0.10419440269470215,97,127,30,114,114,114,0,114,1.0,uniform,Min Worst Case,False,97,127
45,96372106,2,10637340,1,60,0.0009975433349609375,0.008017301559448242,36,39,3,38,38,38,0,38,1.0,uniform,Min Worst Case,False,36,39
46,96372106,2,10637341,1,60,0.004987001419067383,0.10522794723510742,112,149,37,134,134,134,0,134,1.0,uniform,Min Worst Case,False,112,149
47,96372106,2,10637342,1,60,0.002991914749145508,0.03645658493041992,74,95,21,82,82,82,0,82,1.0,uniform,Min Worst Case,False,74,95
48,96372106,2,10637343,1,60,0.002992868423461914,0.03988242149353027,78,95,17,87,87,87,0,87,1.0,uniform,Min Worst Case,False,78,95
49,96372106,2,10637344,1,60,0.004961252212524414,0.08477330207824707,95,122,27,112,112,112,0,112,1.0,uniform,Min Worst Case,False,95,122
50,96372106,2,10637345,1,60,0.002991914749145508,0.03390908241271973,80,94,14,89,89,89,0,89,1.0,uniform,Min Worst Case,False,80,94
